Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 10,10,"[(0, 1), (0, 5), (0, 6), (0, 10), (0, 3), (0, 9), (0, 2), (0, 1, 6), (0, 13), (0, 2, 6)]",294.6906756982208,1.7814900720238436,1.3347247176941932,1.1051716609619495,0.9617032683171,sii,SII-SPEX-EBM
Model 1,1,"[(0, 1)]",3.798979762941599,1.8154382824630164,1.347382010590544,1.1347107396533,0.9609734828825808,stii,STII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 5)]",28.372325662523508,1.851816773176125,1.3608147460900493,1.1322188060116372,0.9601914536589848,stii,STII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 5), (0, 6)]",5.65538951382041,1.7484651959927275,1.322295426897003,1.1013885045386858,0.9624132048113224,stii,STII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 5), (0, 6), (0, 3)]",0.769023559987545,1.9235676162062765,1.386927401202484,1.1500809830891474,0.9586490241912604,stii,STII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 5), (0, 6), (0, 3), (0, 10)]",2.344535280019045,1.8420295874222148,1.3572139062882516,1.1293033700980897,0.9604018490087172,stii,STII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 5), (0, 6), (0, 3), (0, 10), (0, 2)]",4.993740316480398,1.751025526471414,1.3232632113345455,1.1011827646647496,0.9623581653301028,stii,STII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 5), (0, 6), (0, 3), (0, 10), (0, 2), (0, 9)]",4.424893025308847,1.8010872317658022,1.3420459126892053,1.1155168526533867,0.9612819877384592,stii,STII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 5), (0, 6), (0, 3), (0, 10), (0, 2), (0, 9), (0, 2, 6)]",335.92944609746337,1.7398148762248262,1.319020422974878,1.0948254592173912,0.9625991609276796,stii,STII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 5), (0, 6), (0, 3), (0, 10), (0, 2), (0, 9), (0, 2, 6), (0, 7)]",252.66912548616529,1.742397670550938,1.319999117632636,1.0983344332491314,0.9625436385406329,stii,STII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 5), (0, 6), (0, 3), (0, 10), (0, 2), (0, 9), (0, 2, 6), (0, 7), (0, 13)]",266.17393784970045,1.6957818186334546,1.3022218776512144,1.0826854127317438,0.9635457405456276,stii,STII-SPEX-EBM
Model 1,1,"[(0, 9)]",4.787179511040449,1.8950045334093224,1.3765916364010506,1.1430203502557492,0.9592630454171374,,Baseline-EBM
Model 1,1,"[(0, 3)]",2.4754732120782137,1.887933345584456,1.3740208679581456,1.1568420518399538,0.9594150548990092,,RuleFit-Support-EBM
Model 2,2,"[(0, 6), (0, 9)]",4.998614221811295,1.5670245073405016,1.2518084946750048,1.0405083417312857,0.9663136393289176,,Baseline-EBM
Model 2,2,"[(0, 3), (0, 9)]",3.0125533528625965,1.828815803976925,1.3523371635716166,1.1302584652920165,0.9606859060051984,,RuleFit-Support-EBM
Model 3,3,"[(0, 6), (0, 8), (0, 9)]",5.808798782527447,1.790798754544332,1.3382072913208671,1.1161664031171885,0.961503159362014,,Baseline-EBM
Model 3,3,"[(0, 3), (0, 9), (0, 4)]",3.1518747117370367,1.8569018511254256,1.3626818598357526,1.133813586442495,0.9600821396252612,,RuleFit-Support-EBM
Model 4,4,"[(0, 1), (0, 6), (0, 8), (0, 9)]",5.1618556417524815,1.8460407247565207,1.3586908127887376,1.1279803167762548,0.9603156215002692,,Baseline-EBM
Model 4,4,"[(0, 3), (0, 9), (0, 4), (0, 8)]",3.2587242871522903,1.8655990843076005,1.365869351112177,1.1330721718744936,0.9598951750101944,,RuleFit-Support-EBM
Model 5,5,"[(0, 1), (0, 6), (0, 8), (0, 9), (0, 13)]",6.766446262598038,1.7824575757646155,1.3350871041863208,1.1058582843498306,0.9616824698676758,,Baseline-EBM
Model 5,5,"[(0, 3), (0, 9), (0, 4), (0, 8), (0, 5)]",4.0888391099870205,1.838930697403817,1.3560717891777772,1.129155703435679,0.9604684659163344,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13)]",16.61200505308807,1.8022656210692207,1.342484868096926,1.1113341517255428,0.9612566558774068,,Baseline-EBM
Model 6,6,"[(0, 3), (0, 9), (0, 4), (0, 8), (0, 5), (0, 11)]",4.544405931606889,1.9110036009510047,1.3823905385060349,1.1477744398711849,0.9589191131065158,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 4), (0, 6), (0, 8), (0, 9), (0, 11), (0, 13)]",7.56744073331356,1.8126512945794249,1.3463473900072838,1.113237700082042,0.9610333948230724,,Baseline-EBM
Model 7,7,"[(0, 3), (0, 9), (0, 4), (0, 8), (0, 5), (0, 11), (0, 11)]",4.664829988032579,1.9110036009510047,1.3823905385060349,1.1477744398711849,0.9589191131065158,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 11), (0, 13)]",7.610025100409985,1.7926922787443855,1.338914589786961,1.1083025168590634,0.9614624542301904,,Baseline-EBM
Model 8,8,"[(0, 3), (0, 9), (0, 4), (0, 8), (0, 5), (0, 11), (0, 11), (0, 11)]",4.270927399396896,1.9110036009510047,1.3823905385060349,1.1477744398711849,0.9589191131065158,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 11), (0, 13), (11, 12)]",8.348555138334632,1.7541130750788678,1.324429339405794,1.1009443819775175,0.9622917922290488,,Baseline-EBM
Model 9,9,"[(0, 3), (0, 9), (0, 4), (0, 8), (0, 5), (0, 11), (0, 11), (0, 11), (0, 11)]",4.913896942511201,1.9110036009510047,1.3823905385060349,1.1477744398711849,0.9589191131065158,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 11), (0, 13), (9, 10), (11, 12)]",7.720177160575986,1.7581980098390853,1.325970591619243,1.1024641273217195,0.9622039782956954,,Baseline-EBM
Model 10,10,"[(0, 3), (0, 9), (0, 4), (0, 8), (0, 5), (0, 11), (0, 11), (0, 11), (0, 11), (0, 11)]",3.3122425079345703,1.9110036009510047,1.3823905385060349,1.1477744398711849,0.9589191131065158,,RuleFit-Support-EBM
