Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 5,5,"[(0, 1), (1, 3), (0, 1, 2), (1, 2), (1, 4)]",1821.3196245711297,0.0832633307541261,0.2885538610972414,0.2241867694578453,0.9325156640042344,sii,SII-SPEX-EBM
Model 6,6,"[(0, 1), (1, 3), (0, 1, 2), (1, 2), (1, 4), (0, 1, 3)]",4448.702475111932,0.0904833288327463,0.3008044694361211,0.236360100209913,0.9266639070325468,sii,SII-SPEX-EBM
Model 7,7,"[(0, 1), (1, 3), (0, 1, 2), (1, 2), (1, 4), (0, 1, 3), (0, 1, 4)]",2577.427999343723,0.0886772888983646,0.2977873215876805,0.2308937929215691,0.9281276895241876,sii,SII-SPEX-EBM
Model 8,8,"[(0, 1), (1, 3), (0, 1, 2), (1, 2), (1, 4), (0, 1, 3), (0, 1, 4), (0, 2)]",1978.1502405572685,0.0894427979141203,0.2990698880096763,0.2320355069718909,0.9275072499241962,sii,SII-SPEX-EBM
Model 9,9,"[(0, 1), (1, 3), (0, 1, 2), (1, 2), (1, 4), (0, 1, 3), (0, 1, 4), (0, 2), (0, 3)]",1657.612032463774,0.0892625084974624,0.2987683190993691,0.2325897727848312,0.9276533732111224,sii,SII-SPEX-EBM
Model 10,10,"[(0, 1), (1, 3), (0, 1, 2), (1, 2), (1, 4), (0, 1, 3), (0, 1, 4), (0, 2), (0, 3), (2, 3, 4)]",4501.3088192828,0.0936168775833608,0.3059687526257555,0.2370922824972634,0.9241241881090988,sii,SII-SPEX-EBM
Model 1,1,"[(0, 1)]",11.689374947920442,0.0793419301233226,0.28167699608474,0.2213021949737413,0.935693931260016,stii,STII-SPEX-EBM
Model 2,2,"[(0, 1), (1, 3)]",18.167072992771864,0.0811222010998177,0.2848195939534669,0.2247318566176588,0.9342510343250366,stii,STII-SPEX-EBM
Model 3,3,"[(0, 1), (1, 3), (1, 2)]",51.94463178515434,0.0811375503820969,0.2848465383010595,0.2253090905178256,0.9342385938411736,stii,STII-SPEX-EBM
Model 4,4,"[(0, 1), (1, 3), (1, 2), (1, 4)]",36.368777656927705,0.0793512472146137,0.2816935342080356,0.2202255153006344,0.9356863798239458,stii,STII-SPEX-EBM
Model 5,5,"[(0, 1), (1, 3), (1, 2), (1, 4), (0, 3)]",13.688146566972136,0.0838018718040157,0.2894855295243887,0.2273476253945421,0.9320791803225332,stii,STII-SPEX-EBM
Model 6,6,"[(0, 1), (1, 3), (1, 2), (1, 4), (0, 3), (0, 1, 3)]",6662.197450496256,0.089664899310967,0.2994409780089676,0.2318525818891535,0.9273272383254026,stii,STII-SPEX-EBM
Model 7,7,"[(0, 1), (1, 3), (1, 2), (1, 4), (0, 3), (0, 1, 3), (2, 3)]",7632.184841580689,0.0925124220707643,0.3041585475878728,0.2360378583589551,0.9250193414284456,stii,STII-SPEX-EBM
Model 8,8,"[(0, 1), (1, 3), (1, 2), (1, 4), (0, 3), (0, 1, 3), (2, 3), (0, 1, 4)]",1728.465795211494,0.0883054435759014,0.2971623185666403,0.2318058968828246,0.928429067507176,stii,STII-SPEX-EBM
Model 9,9,"[(0, 1), (1, 3), (1, 2), (1, 4), (0, 3), (0, 1, 3), (2, 3), (0, 1, 4), (0, 2)]",1751.753288641572,0.0888335176033353,0.2980495220652692,0.2320899795177184,0.9280010672725562,stii,STII-SPEX-EBM
Model 10,10,"[(0, 1), (1, 3), (1, 2), (1, 4), (0, 3), (0, 1, 3), (2, 3), (0, 1, 4), (0, 2), (2, 3, 4)]",6344.547480866313,0.0912087353636008,0.3020078399041998,0.234593327326573,0.9260759702106792,stii,STII-SPEX-EBM
Model 1,1,"[(0, 1)]",15.025327108800411,0.0793419301233226,0.28167699608474,0.2213021949737413,0.935693931260016,,Baseline-EBM
Model 1,1,"[(0, 3)]",4.893309607170522,0.1260004265972097,0.3549653878862131,0.2752856325962458,0.897877552494205,,RuleFit-Support-EBM
Model 2,2,"[(0, 1), (0, 7)]",60.60400972887874,0.0754379379566758,0.2746596766121227,0.2141797795093073,0.9388580890797028,,Baseline-EBM
Model 2,2,"[(0, 3), (0, 1)]",9.217130903154612,0.078616419530539,0.280386197111304,0.2241492104137677,0.9362819524233356,,RuleFit-Support-EBM
Model 3,3,"[(0, 1), (0, 7), (4, 7)]",8.283186134067364,0.0795742926889881,0.2820891573403489,0.21731992480884,0.9355056030570462,,Baseline-EBM
Model 3,3,"[(0, 3), (0, 1), (0, 1, 3)]",3229.446862029028,0.0898337216236211,0.299722741252013,0.234064491303413,0.9271904090445228,,RuleFit-Support-EBM
Model 4,4,"[(0, 1), (0, 4), (0, 7), (4, 7)]",7.052468598936684,0.0789138121431978,0.2809160232937912,0.2166408316599744,0.9360409178308736,,Baseline-EBM
Model 4,4,"[(0, 3), (0, 1), (0, 1, 3), (1, 3)]",2473.2847277970286,0.0910683668526624,0.3017753582595213,0.2337027621039469,0.926189737888114,,RuleFit-Support-EBM
Model 5,5,"[(0, 1), (0, 4), (0, 7), (0, 8), (4, 7)]",21.255777444690462,0.0721708093283014,0.2686462531439839,0.207531401800571,0.9415060735417904,,Baseline-EBM
Model 5,5,"[(0, 3), (0, 1), (0, 1, 3), (1, 3), (0, 4)]",3341.1748570930213,0.0901636781867223,0.3002726730602076,0.233282063865854,0.9269229816023744,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 4), (0, 7), (0, 8), (2, 7), (4, 7)]",10.065913181751966,0.0729514887400544,0.2700953326883944,0.2081908650344131,0.9408733384439923,,Baseline-EBM
Model 6,6,"[(0, 3), (0, 1), (0, 1, 3), (1, 3), (0, 4), (0, 1, 4)]",2477.9378160722554,0.0875170464311597,0.2958328014794162,0.2293599476246289,0.929068057772542,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 4), (0, 7), (0, 8), (2, 7), (2, 8), (4, 7)]",19.397223223932087,0.0766639811496315,0.2768826125809123,0.2138326085632856,0.9378643898122176,,Baseline-EBM
Model 7,7,"[(0, 3), (0, 1), (0, 1, 3), (1, 3), (0, 4), (0, 1, 4), (1, 2)]",1380.131180874072,0.0861660492821052,0.2935405411218444,0.2283693137259322,0.9301630313306544,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 4), (0, 7), (0, 8), (0, 9), (2, 7), (2, 8), (4, 7)]",26.4653973095119,0.078486871712219,0.2801550851086216,0.2141374764273785,0.9363869500065434,,Baseline-EBM
Model 8,8,"[(0, 3), (0, 1), (0, 1, 3), (1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3, 4)]",3684.830445382744,0.0957251615814446,0.3093948312132001,0.240083770279663,0.9224154389585114,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 4), (0, 7), (0, 8), (0, 9), (2, 7), (2, 8), (4, 7), (4, 8)]",18.575255189090967,0.0795510149609069,0.2820478947996367,0.21553356601346,0.93552446948971,,Baseline-EBM
Model 9,9,"[(0, 3), (0, 1), (0, 1, 3), (1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3, 4), (2, 3, 4)]",4109.687493469566,0.0944838911415485,0.3073823208018778,0.2378018011817921,0.9234214798010874,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 4), (0, 7), (0, 8), (0, 9), (2, 7), (2, 8), (3, 8), (4, 7), (4, 8)]",25.642899131402373,0.0789572460244461,0.2809933202488027,0.2161644940940656,0.9360057149797602,,Baseline-EBM
Model 10,10,"[(0, 3), (0, 1), (0, 1, 3), (1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3, 4), (2, 3, 4), (0, 2)]",4278.277550175786,0.0957693612095282,0.3094662521334567,0.2406342682829986,0.9223796154750468,,RuleFit-Support-EBM
