Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 8,8,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (1, 3), (0, 3), (0, 4)]",369.5169668197632,0.0974556662816902,0.3121789010834817,0.2553015092948988,0.8969356316880949,fbii,FBII-SPEX-EBM
Model 9,9,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (1, 3), (0, 3), (0, 4), (1, 2, 3)]",385.7003411874175,0.1023372489818791,0.3199019365084856,0.2615795055461057,0.8917731074701283,fbii,FBII-SPEX-EBM
Model 10,10,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (1, 3), (0, 3), (0, 4), (1, 2, 3), (0, 1, 4)]",418.6089977622032,0.0999466106522651,0.3161433387757286,0.2577385945973844,0.8943013301862064,fbii,FBII-SPEX-EBM
Model 1,1,"[(0, 1)]",6.1191809847950935,0.0957222727460845,0.3093901626524096,0.2532782332618563,0.8987687843060942,fourier,FOURIER-SPEX-EBM
Model 2,2,"[(0, 1), (1, 2)]",4.314820885658264,0.0988682550352751,0.3144332282620193,0.2605295834471322,0.8954417465901067,fourier,FOURIER-SPEX-EBM
Model 3,3,"[(0, 1), (1, 2), (0, 2)]",4.527219004929066,0.0985851661269967,0.3139827481359394,0.260602305893066,0.8957411276381361,fourier,FOURIER-SPEX-EBM
Model 4,4,"[(0, 1), (1, 2), (0, 2), (0, 3)]",4.618770681321621,0.0980094569390604,0.3130646210274492,0.2556098867357035,0.8963499696485586,fourier,FOURIER-SPEX-EBM
Model 5,5,"[(0, 1), (1, 2), (0, 2), (0, 3), (2, 3)]",5.091291680932045,0.0958831664357299,0.3096500709441707,0.2525407612329579,0.8985986309725696,fourier,FOURIER-SPEX-EBM
Model 6,6,"[(0, 1), (1, 2), (0, 2), (0, 3), (2, 3), (0, 1, 3)]",304.3820211738348,0.0991654987814558,0.3149055394581934,0.257732205930935,0.8951273960745991,fourier,FOURIER-SPEX-EBM
Model 7,7,"[(0, 1), (1, 2), (0, 2), (0, 3), (2, 3), (0, 1, 3), (0, 4)]",317.5465046390891,0.0980887395197955,0.3131912187782338,0.2561266662816843,0.8962661242508166,fourier,FOURIER-SPEX-EBM
Model 8,8,"[(0, 1), (1, 2), (0, 2), (0, 3), (2, 3), (0, 1, 3), (0, 4), (1, 3)]",341.10720348358154,0.0981524710366057,0.3132929476330511,0.2563910348263502,0.8961987249012231,fourier,FOURIER-SPEX-EBM
Model 9,9,"[(0, 1), (1, 2), (0, 2), (0, 3), (2, 3), (0, 1, 3), (0, 4), (1, 3), (1, 4)]",357.2146572768688,0.0994364028455841,0.3153353815314484,0.2586385921352555,0.8948409011245588,fourier,FOURIER-SPEX-EBM
Model 1,1,"[(0, 1)]",5.73607187718153,0.0957222727460845,0.3093901626524096,0.2532782332618563,0.8987687843060942,fsii,FSII-SPEX-EBM
Model 2,2,"[(0, 1), (1, 2)]",4.410242110490799,0.0988682550352751,0.3144332282620193,0.2605295834471322,0.8954417465901067,fsii,FSII-SPEX-EBM
Model 3,3,"[(0, 1), (1, 2), (0, 1, 3)]",5251.246785975993,0.0976327999277884,0.3124624776317765,0.2549132009999503,0.8967483037672213,fsii,FSII-SPEX-EBM
Model 4,4,"[(0, 1), (1, 2), (0, 1, 3), (2, 3)]",242.0427717268467,0.0997459878980736,0.3158258822485478,0.2585080398988535,0.8945134990443001,fsii,FSII-SPEX-EBM
Model 5,5,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2)]",265.13844399899244,0.0991974978311775,0.3149563427384461,0.2580491949334483,0.8950935554373948,fsii,FSII-SPEX-EBM
Model 6,6,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (0, 3)]",287.7019192799926,0.0984281656104408,0.3137326339583449,0.2573277014902976,0.895907163741329,fsii,FSII-SPEX-EBM
Model 7,7,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (0, 3), (1, 3)]",294.5470269098878,0.0994407262304363,0.3153422366738022,0.2576099612166909,0.8948363289232107,fsii,FSII-SPEX-EBM
Model 8,8,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (0, 3), (1, 3), (0, 4)]",342.178262129426,0.0976318942142326,0.3124610283127043,0.2555665168372771,0.8967492616057859,fsii,FSII-SPEX-EBM
Model 9,9,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (0, 3), (1, 3), (0, 4), (1, 2, 3)]",435.93802926689386,0.1025406417946076,0.3202196774006989,0.2615604028053704,0.8915580091329782,fsii,FSII-SPEX-EBM
Model 10,10,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (0, 3), (1, 3), (0, 4), (1, 2, 3), (0, 1, 4)]",430.60523668676615,0.100128507809917,0.3164308894686438,0.2578551280749998,0.8941089646074114,fsii,FSII-SPEX-EBM
Model 1,1,"[(0, 1)]",5.371492706239224,0.0957222727460845,0.3093901626524096,0.2532782332618563,0.8987687843060942,mobius,MOBIUS-SPEX-EBM
Model 2,2,"[(0, 1), (1, 2)]",4.425461009144783,0.0988682550352751,0.3144332282620193,0.2605295834471322,0.8954417465901067,mobius,MOBIUS-SPEX-EBM
Model 3,3,"[(0, 1), (1, 2), (2, 3)]",11.09718718379736,0.0935566079961218,0.3058702469939203,0.2507685271859648,0.901059085916522,mobius,MOBIUS-SPEX-EBM
Model 4,4,"[(0, 1), (1, 2), (2, 3), (0, 1, 3)]",246.46991668641567,0.0987342791365014,0.3142201125588581,0.2575850654504631,0.89558343297842,mobius,MOBIUS-SPEX-EBM
Model 5,5,"[(0, 1), (1, 2), (2, 3), (0, 1, 3), (0, 2)]",297.87916765362024,0.0990451667840601,0.3147144209979264,0.2576285354930805,0.8952546533370291,mobius,MOBIUS-SPEX-EBM
Model 6,6,"[(0, 1), (1, 2), (2, 3), (0, 1, 3), (0, 2), (1, 3)]",290.01277746260166,0.0992155192245397,0.3149849507905731,0.2582120508646319,0.8950744968890944,mobius,MOBIUS-SPEX-EBM
Model 7,7,"[(0, 1), (1, 2), (2, 3), (0, 1, 3), (0, 2), (1, 3), (0, 3)]",340.87637634575367,0.099722769617635,0.3157891220698316,0.2586368849259169,0.894538053567377,mobius,MOBIUS-SPEX-EBM
Model 8,8,"[(0, 1), (1, 2), (2, 3), (0, 1, 3), (0, 2), (1, 3), (0, 3), (0, 4)]",342.9391121864319,0.0976558218000905,0.3124993148793938,0.2563137575651605,0.896723956955828,mobius,MOBIUS-SPEX-EBM
Model 9,9,"[(0, 1), (1, 2), (2, 3), (0, 1, 3), (0, 2), (1, 3), (0, 3), (0, 4), (1, 2, 3)]",387.633415915072,0.1013291791598403,0.318322445265552,0.2605009886316282,0.8928391930389491,mobius,MOBIUS-SPEX-EBM
Model 10,10,"[(0, 1), (1, 2), (2, 3), (0, 1, 3), (0, 2), (1, 3), (0, 3), (0, 4), (1, 2, 3), (0, 1, 4)]",419.9161533340812,0.0992432032304639,0.3150288926915496,0.2570404136676551,0.8950452196321449,mobius,MOBIUS-SPEX-EBM
Model 1,1,"[(0, 1)]",6.2355059161782265,0.0957222727460845,0.3093901626524096,0.2532782332618563,0.8987687843060942,sii,SII-SPEX-EBM
Model 2,2,"[(0, 1), (1, 2)]",4.338606625795364,0.0988682550352751,0.3144332282620193,0.2605295834471322,0.8954417465901067,sii,SII-SPEX-EBM
Model 3,3,"[(0, 1), (1, 2), (0, 1, 3)]",5241.585139147937,0.0976327999277884,0.3124624776317765,0.2549132009999503,0.8967483037672213,sii,SII-SPEX-EBM
Model 4,4,"[(0, 1), (1, 2), (0, 1, 3), (0, 2)]",4680.261225260794,0.0979569848006838,0.3129808058023428,0.2556329581226405,0.8964054616276513,sii,SII-SPEX-EBM
Model 5,5,"[(0, 1), (1, 2), (0, 1, 3), (0, 2), (2, 3)]",254.0741760879755,0.0993001997510979,0.3151193420770898,0.2578071181423512,0.8949849428866332,sii,SII-SPEX-EBM
Model 6,6,"[(0, 1), (1, 2), (0, 1, 3), (0, 2), (2, 3), (0, 3)]",291.0777335986495,0.0980623431262277,0.3131490749247517,0.2563453391288887,0.8962940397916218,sii,SII-SPEX-EBM
Model 7,7,"[(0, 1), (1, 2), (0, 1, 3), (0, 2), (2, 3), (0, 3), (0, 1, 2)]",575.6447968482971,0.0976374410647553,0.3124699042544023,0.2563001935797888,0.8967433955267055,sii,SII-SPEX-EBM
Model 8,8,"[(0, 1), (1, 2), (0, 1, 3), (0, 2), (2, 3), (0, 3), (0, 1, 2), (1, 3)]",664.8998072892427,0.0993205725706602,0.3151516659810959,0.2587386841536599,0.8949633975844561,sii,SII-SPEX-EBM
Model 9,9,"[(0, 1), (1, 2), (0, 1, 3), (0, 2), (2, 3), (0, 3), (0, 1, 2), (1, 3), (0, 1, 4)]",486.1900812089443,0.0961761759208272,0.3101228400502409,0.2532320909330504,0.8982887584054511,sii,SII-SPEX-EBM
Model 10,10,"[(0, 1), (1, 2), (0, 1, 3), (0, 2), (2, 3), (0, 3), (0, 1, 2), (1, 3), (0, 1, 4), (0, 4)]",487.19425892829895,0.0954927849048192,0.309019068836891,0.2525540241526692,0.8990114794750637,sii,SII-SPEX-EBM
Model 1,1,"[(0, 1)]",5.965755552053452,0.0957222727460845,0.3093901626524096,0.2532782332618563,0.8987687843060942,stii,STII-SPEX-EBM
Model 2,2,"[(0, 1), (1, 2)]",4.324448250234127,0.0988682550352751,0.3144332282620193,0.2605295834471322,0.8954417465901067,stii,STII-SPEX-EBM
Model 3,3,"[(0, 1), (1, 2), (0, 1, 3)]",5229.222396530211,0.0976327999277884,0.3124624776317765,0.2549132009999503,0.8967483037672213,stii,STII-SPEX-EBM
Model 4,4,"[(0, 1), (1, 2), (0, 1, 3), (2, 3)]",246.35878760367632,0.0997459878980736,0.3158258822485478,0.2585080398988535,0.8945134990443001,stii,STII-SPEX-EBM
Model 5,5,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2)]",266.9673887640238,0.0991974978311775,0.3149563427384461,0.2580491949334483,0.8950935554373948,stii,STII-SPEX-EBM
Model 6,6,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (1, 3)]",328.74467964470387,0.09915688697112,0.3148918655207213,0.2587600721794456,0.8951365035059692,stii,STII-SPEX-EBM
Model 7,7,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (1, 3), (0, 3)]",327.9636340364814,0.0991315088175246,0.3148515663253475,0.257260484169476,0.8951633422057496,stii,STII-SPEX-EBM
Model 8,8,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (1, 3), (0, 3), (0, 4)]",360.01193085312843,0.0974556662816902,0.3121789010834817,0.2553015092948988,0.8969356316880949,stii,STII-SPEX-EBM
Model 9,9,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (1, 3), (0, 3), (0, 4), (1, 2, 3)]",560.9077104181051,0.1023372489818791,0.3199019365084856,0.2615795055461057,0.8917731074701283,stii,STII-SPEX-EBM
Model 10,10,"[(0, 1), (1, 2), (0, 1, 3), (2, 3), (0, 2), (1, 3), (0, 3), (0, 4), (1, 2, 3), (0, 2, 3)]",538.4805524125695,0.1023471024560544,0.3199173369107315,0.2607285668083559,0.8917626869155284,stii,STII-SPEX-EBM
Model 1,1,"[(0, 1)]",10.010007429867985,0.0957222727460845,0.3093901626524096,0.2532782332618563,0.8987687843060942,,Baseline-EBM
Model 1,1,"[(0, 1)]",6.610578486695886,0.0957222727460845,0.3093901626524096,0.2532782332618563,0.8987687843060942,,RuleFit-Support-EBM
Model 2,2,"[(0, 1), (2, 5)]",17.179240193217993,0.0888311760442023,0.2980455939016753,0.2430997251721581,0.9060564727048668,,Baseline-EBM
Model 2,2,"[(0, 1), (0, 1, 4)]",1483.8925699293611,0.0878870640471843,0.2964575248617992,0.2438141391048358,0.9070549195915476,,RuleFit-Support-EBM
Model 3,3,"[(0, 1), (0, 2), (2, 5)]",14.79829504340887,0.0924416583682879,0.3040421983348494,0.2498006252282433,0.9022382023648168,,Baseline-EBM
Model 3,3,"[(0, 1), (0, 1, 4), (1, 2)]",590.9589206501842,0.0903681440262735,0.3006129472033325,0.2465331749036043,0.9044310501898748,,RuleFit-Support-EBM
Model 4,4,"[(0, 1), (0, 2), (2, 5), (7, 9)]",38.513672318309546,0.0902098412192844,0.3003495317447397,0.247022396381022,0.904598463532032,,Baseline-EBM
Model 4,4,"[(0, 1), (0, 1, 4), (1, 2), (1, 4)]",808.288767952472,0.089754044765349,0.2995897941608643,0.2468992806096007,0.90508049167258,,RuleFit-Support-EBM
Model 5,5,"[(0, 1), (0, 2), (2, 3), (2, 5), (7, 9)]",30.77246924303472,0.0873420594733437,0.2955369003582188,0.2409959404781736,0.907631289896868,,Baseline-EBM
Model 5,5,"[(0, 1), (0, 1, 4), (1, 2), (1, 4), (1, 3)]",1453.04038948752,0.0899069659153319,0.2998449031004728,0.2471024184388175,0.9049187697088826,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 2), (2, 3), (2, 5), (5, 9), (7, 9)]",49.06884403154254,0.0886354667229838,0.2977170917548803,0.2449067768651739,0.9062634453554446,,Baseline-EBM
Model 6,6,"[(0, 1), (0, 1, 4), (1, 2), (1, 4), (1, 3), (0, 1, 3)]",942.235895793885,0.0929072316491741,0.3048068759873604,0.2485413424188753,0.901745834728042,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 2), (1, 5), (2, 3), (2, 5), (5, 9), (7, 9)]",20.16694222390652,0.0929475205154111,0.3048729579930157,0.2511258109148718,0.901703227184457,,Baseline-EBM
Model 7,7,"[(0, 1), (0, 1, 4), (1, 2), (1, 4), (1, 3), (0, 1, 3), (0, 1, 9)]",750.115550648421,0.0941147834992377,0.3067813284723139,0.2499040976429698,0.9004687866775886,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 2), (1, 5), (2, 3), (2, 5), (3, 5), (5, 9), (7, 9)]",26.007269103080034,0.0912191235926542,0.3020250380227676,0.2493631801663707,0.9035310956279528,,Baseline-EBM
Model 8,8,"[(0, 1), (0, 1, 4), (1, 2), (1, 4), (1, 3), (0, 1, 3), (0, 1, 9), (1, 7)]",1357.7717059534043,0.093441792999617,0.3056825035876555,0.2483838967155453,0.901180508667389,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 2), (1, 5), (1, 7), (2, 3), (2, 5), (3, 5), (5, 9), (7, 9)]",13.526149136945604,0.0952946470800086,0.3086983107825642,0.2541699419214313,0.8992210203928156,,Baseline-EBM
Model 9,9,"[(0, 1), (0, 1, 4), (1, 2), (1, 4), (1, 3), (0, 1, 3), (0, 1, 9), (1, 7), (0, 4)]",1279.2574419751763,0.0936394491840674,0.3060056358697784,0.2503288953976275,0.9009714771090346,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 2), (0, 5), (1, 5), (1, 7), (2, 3), (2, 5), (3, 5), (5, 9), (7, 9)]",18.186665304005142,0.0956625869143213,0.3092936903887974,0.2545309842475332,0.8988319051361346,,Baseline-EBM
Model 10,10,"[(0, 1), (0, 1, 4), (1, 2), (1, 4), (1, 3), (0, 1, 3), (0, 1, 9), (1, 7), (0, 4), (0, 3)]",2415.325636386872,0.0935267630153227,0.3058214561068643,0.2492356807718499,0.9010906485152984,,RuleFit-Support-EBM
