Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 1,1,"[(3, 4)]",17.948392055928707,6906.894388621758,83.10772761074482,19.323936744411384,0.8715162744785712,sii,SII-SPEX-EBM
Model 2,2,"[(3, 4), (2, 3)]",16.303476568311453,6859.761500912861,82.82367717575006,19.207408873827543,0.872393051893526,sii,SII-SPEX-EBM
Model 3,3,"[(3, 4), (2, 3), (1, 6)]",22.568146396428347,6703.446653521678,81.87457879904896,19.009610635785545,0.8753008586178069,sii,SII-SPEX-EBM
Model 4,4,"[(3, 4), (2, 3), (1, 6), (1, 2)]",26.040911253541708,6639.173299668926,81.48112235155408,19.037784629509403,0.8764964871434672,sii,SII-SPEX-EBM
Model 5,5,"[(3, 4), (2, 3), (1, 6), (1, 2), (1, 3)]",23.35871946811676,6558.532968928209,80.98476998132556,18.908725882952385,0.8779965781449911,sii,SII-SPEX-EBM
Model 6,6,"[(3, 4), (2, 3), (1, 6), (1, 2), (1, 3), (3, 6)]",28.389220010489225,6463.598303269466,80.39650678524201,18.88049474529175,0.8797625758334834,sii,SII-SPEX-EBM
Model 7,7,"[(3, 4), (2, 3), (1, 6), (1, 2), (1, 3), (3, 6), (1, 4)]",20.005398403853174,6664.096456859063,81.63391731908412,19.02578416597741,0.8760328605252841,sii,SII-SPEX-EBM
Model 8,8,"[(3, 4), (2, 3), (1, 6), (1, 2), (1, 3), (3, 6), (1, 4), (2, 4)]",35.57644720003009,6451.937785678818,80.323955241751,18.716240796531324,0.8799794876113763,sii,SII-SPEX-EBM
Model 9,9,"[(3, 4), (2, 3), (1, 6), (1, 2), (1, 3), (3, 6), (1, 4), (2, 4), (1, 2, 3)]",807.6134386770427,6364.852817735984,79.78002768698431,18.712450184691654,0.8815994633180618,sii,SII-SPEX-EBM
Model 10,10,"[(3, 4), (2, 3), (1, 6), (1, 2), (1, 3), (3, 6), (1, 4), (2, 4), (1, 2, 3), (1, 3, 4)]",727.6689791232347,6374.113874681683,79.838047788518,18.57458114381254,0.8814271868893662,sii,SII-SPEX-EBM
Model 1,1,"[(3, 4)]",12.925807155668736,6906.894388621758,83.10772761074482,19.323936744411384,0.8715162744785712,stii,STII-SPEX-EBM
Model 2,2,"[(3, 4), (2, 3)]",13.41572641208768,6859.761500912861,82.82367717575006,19.207408873827543,0.872393051893526,stii,STII-SPEX-EBM
Model 3,3,"[(3, 4), (2, 3), (1, 6)]",19.352340541779995,6703.446653521678,81.87457879904896,19.009610635785545,0.8753008586178069,stii,STII-SPEX-EBM
Model 4,4,"[(3, 4), (2, 3), (1, 6), (1, 3)]",17.571120634675026,6547.293977205686,80.91535068950567,18.834791158173,0.8782056485963929,stii,STII-SPEX-EBM
Model 5,5,"[(3, 4), (2, 3), (1, 6), (1, 3), (1, 2)]",24.8157232105732,6514.371734144446,80.71165798163513,18.82452270385045,0.8788180761510981,stii,STII-SPEX-EBM
Model 6,6,"[(3, 4), (2, 3), (1, 6), (1, 3), (1, 2), (1, 4)]",18.62142776325345,6636.349472540637,81.46379240215028,18.84273146415587,0.8765490166609691,stii,STII-SPEX-EBM
Model 7,7,"[(3, 4), (2, 3), (1, 6), (1, 3), (1, 2), (1, 4), (1, 2, 3)]",895.9600005596876,6471.746340183624,80.44716489835812,18.88197051538401,0.8796110040735124,stii,STII-SPEX-EBM
Model 8,8,"[(3, 4), (2, 3), (1, 6), (1, 3), (1, 2), (1, 4), (1, 2, 3), (3, 6)]",890.1318403743207,6386.19343533186,79.91366238217255,18.76444873195458,0.8812024799707903,stii,STII-SPEX-EBM
Model 9,9,"[(3, 4), (2, 3), (1, 6), (1, 3), (1, 2), (1, 4), (1, 2, 3), (3, 6), (3, 5)]",782.60013435781,6365.94722417053,79.78688629198741,18.7690930419595,0.8815791049039855,stii,STII-SPEX-EBM
Model 10,10,"[(3, 4), (2, 3), (1, 6), (1, 3), (1, 2), (1, 4), (1, 2, 3), (3, 6), (3, 5), (3, 4, 5)]",644.2381238564849,6390.734755955402,79.94207125134676,18.636653959813486,0.8811180012225034,stii,STII-SPEX-EBM
Model 1,1,"[(1, 3)]",14.4860332403332,6949.401371275011,83.36306958884738,19.46075335883232,0.8707255492720352,,Baseline-EBM
Model 1,1,"[(2, 3)]",11.27675704844296,7000.98596947954,83.67189474058502,19.519585396120675,0.8697659600581387,,RuleFit-Support-EBM
Model 2,2,"[(1, 3), (3, 4)]",14.790414610877631,6871.244810573286,82.89297202159713,19.27574530258665,0.8721794365805544,,Baseline-EBM
Model 2,2,"[(2, 3), (3, 4)]",12.466942254453896,6885.930457877905,82.98150672214807,19.261726214866584,0.8719062506056103,,RuleFit-Support-EBM
Model 3,3,"[(1, 3), (1, 4), (3, 4)]",51.62623294093646,6756.183450430004,82.19600629245927,18.99810458077531,0.874319835924017,,Baseline-EBM
Model 3,3,"[(2, 3), (3, 4), (2, 3, 4)]",1129.930970432004,6513.9844263540845,80.70925861606018,18.61366342376279,0.8788252809446029,,RuleFit-Support-EBM
Model 4,4,"[(1, 3), (1, 4), (3, 4), (3, 5)]",17.09735966473818,6754.351449742263,82.18486143896736,19.13828183576972,0.8743539152453841,,Baseline-EBM
Model 4,4,"[(2, 3), (3, 4), (2, 3, 4), (2, 3, 5)]",551.7105177696794,6278.501097246528,79.23699323703877,18.088121816260063,0.8832057989776815,,RuleFit-Support-EBM
Model 5,5,"[(1, 3), (1, 4), (2, 3), (3, 4), (3, 5)]",22.67253252491355,6699.528358049397,81.85064665626898,18.96190983288448,0.8753737477010397,,Baseline-EBM
Model 5,5,"[(2, 3), (3, 4), (2, 3, 4), (2, 3, 5), (3, 5)]",451.97725305892527,6146.616743560726,78.40036188411841,17.697841606012997,0.885659143729478,,RuleFit-Support-EBM
Model 6,6,"[(0, 4), (1, 3), (1, 4), (2, 3), (3, 4), (3, 5)]",19.85489474236965,6709.595198346294,81.91211875141732,19.02983880327916,0.8751864818949048,,Baseline-EBM
Model 6,6,"[(2, 3), (3, 4), (2, 3, 4), (2, 3, 5), (3, 5), (1, 3, 5)]",916.507480815053,6513.569996047538,80.70669114793108,18.437177131741127,0.8788329902777355,,RuleFit-Support-EBM
Model 7,7,"[(0, 4), (1, 3), (1, 4), (1, 6), (2, 3), (3, 4), (3, 5)]",19.27459532395005,6612.382471215242,81.31655717758372,18.78812653419325,0.8769948566357249,,Baseline-EBM
Model 7,7,"[(2, 3), (3, 4), (2, 3, 4), (2, 3, 5), (3, 5), (1, 3, 5), (3, 4, 5)]",722.4199158921838,6254.603037565122,79.08604831172893,17.79490568692422,0.8836503564832456,,RuleFit-Support-EBM
Model 8,8,"[(0, 3), (0, 4), (1, 3), (1, 4), (1, 6), (2, 3), (3, 4), (3, 5)]",19.634518578648567,6546.434816601675,80.91004150661199,18.733904467814607,0.8782216309104423,,Baseline-EBM
Model 8,8,"[(2, 3), (3, 4), (2, 3, 4), (2, 3, 5), (3, 5), (1, 3, 5), (3, 4, 5), (2, 3, 6)]",570.91958617419,6153.550508112303,78.444569653433,17.941739922777916,0.8855301601586647,,RuleFit-Support-EBM
Model 9,9,"[(0, 3), (0, 4), (0, 6), (1, 3), (1, 4), (1, 6), (2, 3), (3, 4), (3, 5)]",22.683801371604204,6538.127712664958,80.85868977830991,18.76443338154948,0.878376161673768,,Baseline-EBM
Model 9,9,"[(2, 3), (3, 4), (2, 3, 4), (2, 3, 5), (3, 5), (1, 3, 5), (3, 4, 5), (2, 3, 6), (3, 4, 6)]",337.64190778695047,6306.113874764189,79.41104378336925,18.20109861729716,0.8826921393894724,,RuleFit-Support-EBM
Model 10,10,"[(0, 3), (0, 4), (0, 6), (1, 3), (1, 4), (1, 5), (1, 6), (2, 3), (3, 4), (3, 5)]",23.69202517345548,6622.05609352982,81.37601669736496,18.9765694262152,0.8768149055659196,,Baseline-EBM
Model 10,10,"[(2, 3), (3, 4), (2, 3, 4), (2, 3, 5), (3, 5), (1, 3, 5), (3, 4, 5), (2, 3, 6), (3, 4, 6), (0, 2, 4)]",508.6894245892763,6281.793261553729,79.25776467674147,17.923858420399252,0.8831445573383255,,RuleFit-Support-EBM
