Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 8,8,"[(4, 5), (3, 5), (1, 4, 5), (5, 6), (1, 5), (4, 6), (2, 5), (0, 1, 6)]",40.876060731709,1921697.8034313105,1386.253152721865,987.3962376607536,0.6897050551978539,stii,STII-SPEX-EBM
Model 9,9,"[(4, 5), (3, 5), (1, 4, 5), (5, 6), (1, 5), (4, 6), (2, 5), (0, 1, 6), (0, 2, 3)]",92.27949146926404,1817219.208062559,1348.042732283572,962.6750348700782,0.7065751270296821,stii,STII-SPEX-EBM
Model 10,10,"[(4, 5), (3, 5), (1, 4, 5), (5, 6), (1, 5), (4, 6), (2, 5), (0, 1, 6), (0, 2, 3), (0, 2, 5)]",89.73005086928606,1930076.757810679,1389.2720244108707,1000.2633011421628,0.6883521124084082,stii,STII-SPEX-EBM
Model 1,1,"[(1, 3)]",6.520899023860693,1792984.3621858892,1339.0236600545522,978.2832410088332,0.7104883074216054,,Baseline-EBM
Model 1,1,"[(4, 5)]",3.8793505784124136,1866094.527278072,1366.050704504804,1047.0701381190652,0.6986832699171404,,RuleFit-Support-EBM
Model 2,2,"[(1, 3), (2, 5)]",4.955634213984013,1954410.030952068,1398.0021569912071,1033.0150689281224,0.6844230390479762,,Baseline-EBM
Model 2,2,"[(4, 5), (1, 5)]",2.942676275968552,1772312.9740735523,1331.282454655492,981.202575485823,0.7138260992543526,,RuleFit-Support-EBM
Model 3,3,"[(0, 4), (1, 3), (2, 5)]",4.934115007519722,1891435.898408971,1375.294840537465,997.5192778148496,0.6945914198134286,,Baseline-EBM
Model 3,3,"[(4, 5), (1, 5), (3, 5)]",2.760937295854092,1744280.949679571,1320.7122887592025,967.9381315293172,0.7183524069008992,,RuleFit-Support-EBM
Model 4,4,"[(0, 4), (1, 3), (2, 3), (2, 5)]",5.20483311265707,1893412.7737620303,1376.013362493995,963.4902100557368,0.6942722153956149,,Baseline-EBM
Model 4,4,"[(4, 5), (1, 5), (3, 5), (1, 2, 5)]",17.163153301924467,1832082.157977977,1353.5442947971733,1011.4721242811578,0.7041752188779595,,RuleFit-Support-EBM
Model 5,5,"[(0, 4), (0, 5), (1, 3), (2, 3), (2, 5)]",5.039465406909585,1906580.4895610337,1380.7898064372555,987.6124052434244,0.6921460352856483,,Baseline-EBM
Model 5,5,"[(4, 5), (1, 5), (3, 5), (1, 2, 5), (2, 3)]",136.58560578525066,1810435.351498624,1345.524192089694,993.9007950044958,0.7076705107025432,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 4), (0, 5), (1, 3), (2, 3), (2, 5)]",6.782698957249522,1911203.2536623245,1382.4627494664455,989.0757816771236,0.6913996014139532,,Baseline-EBM
Model 6,6,"[(4, 5), (1, 5), (3, 5), (1, 2, 5), (2, 3), (0, 3)]",33.77499748393893,2020203.9197859375,1421.3387772751216,1016.7259603087672,0.6737993545812659,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 4), (0, 5), (1, 3), (2, 3), (2, 5), (3, 4)]",8.54457975178957,1862775.3303221904,1364.8352758930985,974.4831594259556,0.6992192178868855,,Baseline-EBM
Model 7,7,"[(4, 5), (1, 5), (3, 5), (1, 2, 5), (2, 3), (0, 3), (0, 4)]",80.04876195453107,2030451.1303135967,1424.9389917865246,1011.6322703595672,0.6721447460265918,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 4), (0, 5), (1, 3), (2, 3), (2, 4), (2, 5), (3, 4)]",5.003492508083582,1809800.1025711216,1345.288111361697,972.151774762582,0.7077730838181198,,Baseline-EBM
Model 8,8,"[(4, 5), (1, 5), (3, 5), (1, 2, 5), (2, 3), (0, 3), (0, 4), (1, 3)]",27.384190626442432,1979356.4885500453,1406.8960475280487,1016.1505042417728,0.6803949553037205,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 4), (0, 5), (0, 6), (1, 3), (2, 3), (2, 4), (2, 5), (3, 4)]",4.9030939899384975,1797677.0890591978,1340.7748092275592,972.6207596097752,0.7097305767193457,,Baseline-EBM
Model 9,9,"[(4, 5), (1, 5), (3, 5), (1, 2, 5), (2, 3), (0, 3), (0, 4), (1, 3), (1, 4)]",31.36580448225141,1892611.3225576847,1375.722109496567,1013.4992060782744,0.6944016250544957,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 3), (0, 4), (0, 5), (0, 6), (1, 3), (2, 3), (2, 4), (2, 5), (3, 4)]",4.473964378237724,1794119.3172345855,1339.4473924848955,969.960723381689,0.710305047174568,,Baseline-EBM
Model 10,10,"[(4, 5), (1, 5), (3, 5), (1, 2, 5), (2, 3), (0, 3), (0, 4), (1, 3), (1, 4), (3, 4)]",24.764707662165165,1851076.9868707357,1360.542901517896,968.3060341974618,0.70110813966692,,RuleFit-Support-EBM
