Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 1,1,"[(0, 1)]",7.1361502557992935,0.0865603960803374,0.2942114818975245,0.2331031608815608,0.9112724867155276,fbii,FBII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 2)]",1847.2463434115048,0.09346089309458,0.3057137437122839,0.2325702807496104,0.9041992295653128,fbii,FBII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 2), (0, 1, 3)]",2508.6188896521926,0.091316326146875,0.302185913217137,0.2304504638971312,0.90639748767131,fbii,FBII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2)]",2988.4433467909694,0.0908204466944765,0.3013643089260513,0.2288664173457612,0.9069057819108528,fbii,FBII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3)]",3360.310020416975,0.0925900229825853,0.3042860873957029,0.2315260107427174,0.9050919026921702,fbii,FBII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2)]",3532.594547070563,0.0908169829471727,0.3013585620936839,0.2301004751348841,0.9069093323761792,fbii,FBII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 4)]",2897.8494731113315,0.0922538426166382,0.3037331766808464,0.2342691332396227,0.9054364996353018,fbii,FBII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 4), (0, 1, 4)]",2976.512412853539,0.0964093299567095,0.310498518445273,0.240559947876895,0.9011769759401072,fbii,FBII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 4), (0, 1, 4), (0, 3)]",3678.8501306697726,0.0968130385674223,0.3111479367879888,0.2398353237324325,0.9007631601219952,fbii,FBII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 4), (0, 1, 4), (0, 3), (1, 4)]",3181.571706913412,0.0969875832582908,0.3114282955325204,0.2414551705431414,0.9005842455481364,fbii,FBII-SPEX-EBM
Model 1,1,"[(0, 1)]",7.112546116113663,0.0865603960803374,0.2942114818975245,0.2331031608815608,0.9112724867155276,fourier,FOURIER-SPEX-EBM
Model 2,2,"[(0, 1), (0, 2)]",6.747417792677879,0.0829856250343869,0.28807225662043,0.2268085128063313,0.9149367553629832,fourier,FOURIER-SPEX-EBM
Model 3,3,"[(0, 1), (0, 2), (1, 3)]",19.079429991543293,0.080147107685063,0.2831026451396436,0.2221379968044282,0.9178463375417268,fourier,FOURIER-SPEX-EBM
Model 4,4,"[(0, 1), (0, 2), (1, 3), (1, 2)]",10.565777473151684,0.0819840537862661,0.2863285766148152,0.224489108765044,0.9159634018462144,fourier,FOURIER-SPEX-EBM
Model 5,5,"[(0, 1), (0, 2), (1, 3), (1, 2), (0, 1, 2)]",2298.991151407361,0.0933513046275169,0.3055344573489493,0.2317291866704764,0.9043115616780047,fourier,FOURIER-SPEX-EBM
Model 6,6,"[(0, 1), (0, 2), (1, 3), (1, 2), (0, 1, 2), (1, 4)]",4519.840602077544,0.0937612896503436,0.3062046532147146,0.2339321010288742,0.9038913123121686,fourier,FOURIER-SPEX-EBM
Model 1,1,"[(0, 1)]",10.112644910812378,0.0865603960803374,0.2942114818975245,0.2331031608815608,0.9112724867155276,fsii,FSII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 2)]",2869.607600577176,0.09346089309458,0.3057137437122839,0.2325702807496104,0.9041992295653128,fsii,FSII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 2), (0, 1, 3)]",3738.874550499022,0.091316326146875,0.302185913217137,0.2304504638971312,0.90639748767131,fsii,FSII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2)]",4557.491704702377,0.0908204466944765,0.3013643089260513,0.2288664173457612,0.9069057819108528,fsii,FSII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3)]",5240.826937370002,0.0925900229825853,0.3042860873957029,0.2315260107427174,0.9050919026921702,fsii,FSII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2)]",5522.85217731446,0.0908169829471727,0.3013585620936839,0.2301004751348841,0.9069093323761792,fsii,FSII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 1, 4)]",5245.940626755357,0.0962953468993115,0.3103149156893873,0.2395215676082437,0.9012938126656472,fsii,FSII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 1, 4), (0, 3)]",4902.197767987847,0.0959409366441437,0.3097433399512308,0.2395465377179503,0.9016570958996376,fsii,FSII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 1, 4), (0, 3), (0, 4)]",5351.141527637839,0.0964181160754879,0.3105126665298663,0.2397550204004224,0.9011679698529595,fsii,FSII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 1, 4), (0, 3), (0, 4), (1, 4)]",5283.645970262587,0.0975419753706413,0.3123171070733098,0.241905900350676,0.9000159737316844,fsii,FSII-SPEX-EBM
Model 1,1,"[(0, 1)]",11.133600778877735,0.0865603960803374,0.2942114818975245,0.2331031608815608,0.9112724867155276,mobius,MOBIUS-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 2)]",2556.2519887536764,0.09346089309458,0.3057137437122839,0.2325702807496104,0.9041992295653128,mobius,MOBIUS-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 2), (0, 1, 3)]",3574.9619720727205,0.091316326146875,0.302185913217137,0.2304504638971312,0.90639748767131,mobius,MOBIUS-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2)]",4393.19811334461,0.0908204466944765,0.3013643089260513,0.2288664173457612,0.9069057819108528,mobius,MOBIUS-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3)]",4972.258076660335,0.0925900229825853,0.3042860873957029,0.2315260107427174,0.9050919026921702,mobius,MOBIUS-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2)]",4713.217917077243,0.0908169829471727,0.3013585620936839,0.2301004751348841,0.9069093323761792,mobius,MOBIUS-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 4)]",4441.132669307292,0.0922538426166382,0.3037331766808464,0.2342691332396227,0.9054364996353018,mobius,MOBIUS-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 4), (0, 1, 4)]",3724.951196938753,0.0964093299567095,0.310498518445273,0.240559947876895,0.9011769759401072,mobius,MOBIUS-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 4), (0, 1, 4), (0, 3)]",5029.617417491972,0.0968130385674223,0.3111479367879888,0.2398353237324325,0.9007631601219952,mobius,MOBIUS-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 4), (0, 1, 4), (0, 3), (1, 4)]",4731.098312191665,0.0969875832582908,0.3114282955325204,0.2414551705431414,0.9005842455481364,mobius,MOBIUS-SPEX-EBM
Model 1,1,"[(0, 1)]",9.239202193915844,0.0865603960803374,0.2942114818975245,0.2331031608815608,0.9112724867155276,sii,SII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 3)]",3969.830307349562,0.0932709377182005,0.3054029104612471,0.2398576740406378,0.9043939406450257,sii,SII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 3), (0, 1, 2)]",3751.2727267593145,0.0918017190874512,0.3029879850546079,0.2317028426003558,0.9058999424828243,sii,SII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 2)]",3031.342473998666,0.0920782050921799,0.3034439076537539,0.2309818426744581,0.9056165344028204,sii,SII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 2), (1, 3)]",2561.238688096404,0.0921449024288307,0.3035537883618498,0.2316661266998296,0.9055481672384854,sii,SII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 2), (1, 3), (1, 2)]",5796.626300625503,0.0913986337914592,0.3023220696400764,0.2312304243116215,0.9063131193809724,sii,SII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 2), (1, 3), (1, 2), (0, 1, 4)]",4930.282263889909,0.0962970735961472,0.3103176978455261,0.240076842081634,0.9012920427394068,sii,SII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 2), (1, 3), (1, 2), (0, 1, 4), (1, 2, 3)]",6415.108917154372,0.097297326222744,0.3119251933120247,0.2431561145714802,0.9002667478905728,sii,SII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 2), (1, 3), (1, 2), (0, 1, 4), (1, 2, 3), (0, 4)]",5249.519330322743,0.0972051574030653,0.3117774164417067,0.243748281290979,0.9003612242393739,sii,SII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 2), (1, 3), (1, 2), (0, 1, 4), (1, 2, 3), (0, 4), (1, 4)]",5648.472606197,0.0978431293414695,0.3127988640348131,0.2447109207422028,0.8997072801009097,sii,SII-SPEX-EBM
Model 1,1,"[(0, 1)]",11.24766407161951,0.0865603960803374,0.2942114818975245,0.2331031608815608,0.9112724867155276,stii,STII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 2)]",3059.910557501018,0.09346089309458,0.3057137437122839,0.2325702807496104,0.9041992295653128,stii,STII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 2), (0, 1, 3)]",4163.395984835923,0.091316326146875,0.302185913217137,0.2304504638971312,0.90639748767131,stii,STII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2)]",4679.643990375102,0.0908204466944765,0.3013643089260513,0.2288664173457612,0.9069057819108528,stii,STII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3)]",5745.779197134078,0.0925900229825853,0.3042860873957029,0.2315260107427174,0.9050919026921702,stii,STII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2)]",6296.671556822956,0.0908169829471727,0.3013585620936839,0.2301004751348841,0.9069093323761792,stii,STII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 1, 4)]",6243.095936089754,0.0962953468993115,0.3103149156893873,0.2395215676082437,0.9012938126656472,stii,STII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 1, 4), (0, 3)]",6040.538796111941,0.0959409366441437,0.3097433399512308,0.2395465377179503,0.9016570958996376,stii,STII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 1, 4), (0, 3), (0, 4)]",6330.3274896889925,0.0964181160754879,0.3105126665298663,0.2397550204004224,0.9011679698529595,stii,STII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 2), (1, 3), (1, 2), (0, 1, 4), (0, 3), (0, 4), (1, 4)]",6520.798480518162,0.0975419753706413,0.3123171070733098,0.241905900350676,0.9000159737316844,stii,STII-SPEX-EBM
Model 1,1,"[(0, 1)]",13.696646269410849,0.0865603960803374,0.2942114818975245,0.2331031608815608,0.9112724867155276,,Baseline-EBM
Model 1,1,"[(3, 4)]",7.320969820022583,0.1247966785632362,0.3532657336386254,0.2697228877466461,0.8720789245834696,,RuleFit-Support-EBM
Model 2,2,"[(0, 1), (2, 4)]",10.34156810119748,0.0894065793475132,0.2990093298670014,0.2315749277255462,0.9083550466957984,,Baseline-EBM
Model 2,2,"[(3, 4), (1, 3)]",8.977717775851488,0.1176386424705776,0.3429849012282867,0.2662836506608206,0.8794161685340709,,RuleFit-Support-EBM
Model 3,3,"[(0, 1), (1, 4), (2, 4)]",59.25656863488257,0.0935090965986797,0.3057925711960311,0.2352321440786021,0.904149819243225,,Baseline-EBM
Model 3,3,"[(3, 4), (1, 3), (1, 2)]",10.318360961973667,0.1223005926504741,0.3497150163354072,0.26808032498594,0.8746375022473037,,RuleFit-Support-EBM
Model 4,4,"[(0, 1), (0, 2), (1, 4), (2, 4)]",9.453492440283298,0.0934002356794656,0.3056145213818637,0.23716014415382,0.9042614055932549,,Baseline-EBM
Model 4,4,"[(3, 4), (1, 3), (1, 2), (0, 1)]",8.07007971405983,0.0840316589436735,0.2898821466452765,0.2301159221966737,0.9138645330559584,,RuleFit-Support-EBM
Model 5,5,"[(0, 1), (0, 2), (1, 2), (1, 4), (2, 4)]",45.69345133006573,0.0931278627687376,0.3051685809003569,0.235529588928946,0.9045405976042584,,Baseline-EBM
Model 5,5,"[(3, 4), (1, 3), (1, 2), (0, 1), (1, 4)]",10.338502887636425,0.0869440851247453,0.2948628242500999,0.233027278558152,0.9108791916715306,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 2), (0, 4), (1, 2), (1, 4), (2, 4)]",45.424172880128026,0.0930269147564971,0.305003138928925,0.2372313866045928,0.9046440729405866,,Baseline-EBM
Model 6,6,"[(3, 4), (1, 3), (1, 2), (0, 1), (1, 4), (0, 4)]",12.056901512667537,0.0904305411237896,0.3007167124118473,0.2386940795133959,0.9073054491174436,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 2), (0, 4), (1, 2), (1, 4), (2, 4), (3, 4)]",10.080199114978312,0.0970950011044427,0.3116007078047846,0.244623658241024,0.9004741383997982,,Baseline-EBM
Model 7,7,"[(3, 4), (1, 3), (1, 2), (0, 1), (1, 4), (0, 4), (0, 3)]",29.859657250344757,0.0906177640402704,0.301027845954939,0.2376629204204571,0.9071135389072154,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 4), (2, 4), (3, 4)]",29.749207265675068,0.0979227105919406,0.3129260465220826,0.2462225431463502,0.8996257064624086,,Baseline-EBM
Model 8,8,"[(3, 4), (1, 3), (1, 2), (0, 1), (1, 4), (0, 4), (0, 3), (0, 1, 4)]",5020.115035630763,0.0969300059035665,0.311335841019897,0.2435334872150463,0.9006432644036121,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 4), (3, 4)]",41.29378982819617,0.0922215794940221,0.3036800610741873,0.2372582645927717,0.9054695704941488,,Baseline-EBM
Model 9,9,"[(3, 4), (1, 3), (1, 2), (0, 1), (1, 4), (0, 4), (0, 3), (0, 1, 4), (0, 1, 3)]",6898.180736791343,0.0976437231800193,0.3124799564452404,0.244535191576566,0.8999116785745795,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",34.210558362305164,0.092790337374729,0.3046150642609933,0.2400844496340157,0.9048865732494364,,Baseline-EBM
Model 10,10,"[(3, 4), (1, 3), (1, 2), (0, 1), (1, 4), (0, 4), (0, 3), (0, 1, 4), (0, 1, 3), (1, 3, 4)]",5434.315195005387,0.1018714531351655,0.3191730770838379,0.2504993426932857,0.8955781036056035,,RuleFit-Support-EBM
