Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 8,8,"[(0, 1), (1, 2), (0, 1, 2), (1, 3), (0, 1, 3), (2, 3), (0, 3), (0, 2)]",284.2536758631468,0.07249247015271,0.2692442574182596,0.2214343869109332,0.8933033271451004,stii,STII-SPEX-EBM
Model 9,9,"[(0, 1), (1, 2), (0, 1, 2), (1, 3), (0, 1, 3), (2, 3), (0, 3), (0, 2), (2, 4)]",285.8244219496846,0.0722155454252757,0.2687295023351096,0.2207119833967422,0.8937109135742323,stii,STII-SPEX-EBM
Model 10,10,"[(0, 1), (1, 2), (0, 1, 2), (1, 3), (0, 1, 3), (2, 3), (0, 3), (0, 2), (2, 4), (0, 1, 4)]",893.0773412957788,0.0692020266157089,0.2630627807495939,0.2115945906565094,0.8981463043105268,stii,STII-SPEX-EBM
Model 1,1,"[(0, 1)]",9.13986759632826,0.069026314569454,0.262728594883492,0.2005524850647862,0.8984049227667117,,Baseline-EBM
Model 1,1,"[(0, 1)]",7.369997344911098,0.069026314569454,0.262728594883492,0.2005524850647862,0.8984049227667117,,RuleFit-Support-EBM
Model 2,2,"[(0, 1), (1, 2)]",6.127160545438528,0.0714403361181927,0.2672832507251301,0.2098611463655622,0.8948518907496226,,Baseline-EBM
Model 2,2,"[(0, 1), (0, 3)]",4.789072070270777,0.0660210699442359,0.2569456556243673,0.1999287664329331,0.9028281353010668,,RuleFit-Support-EBM
Model 3,3,"[(0, 1), (0, 2), (1, 2)]",7.595925290137529,0.0687181714480566,0.2621415103490033,0.2084237674532435,0.8988584573993014,,Baseline-EBM
Model 3,3,"[(0, 1), (0, 3), (2, 4)]",4.579949673265219,0.0677341539523597,0.2602578605006191,0.2033152519693843,0.9003067649628413,,RuleFit-Support-EBM
Model 4,4,"[(0, 1), (0, 2), (1, 2), (2, 3)]",8.455107375979424,0.0660137110576304,0.256931335297255,0.2107634842930085,0.9028389663393122,,Baseline-EBM
Model 4,4,"[(0, 1), (0, 3), (2, 4), (1, 4)]",12.673625227063894,0.0589121075074057,0.242718164766063,0.1904931399728834,0.9132913273796706,,RuleFit-Support-EBM
Model 5,5,"[(0, 1), (0, 2), (0, 4), (1, 2), (2, 3)]",10.42500540614128,0.071685328104046,0.2677411587784852,0.215687098486144,0.8944913039229964,,Baseline-EBM
Model 5,5,"[(0, 1), (0, 3), (2, 4), (1, 4), (0, 1, 3)]",310.88406727463007,0.0682838915641173,0.2613118664816378,0.2066547477208563,0.8994976440431903,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 2), (0, 4), (1, 2), (2, 3), (3, 4)]",13.902076745405791,0.0765329144370452,0.2766458285191469,0.2247140294543622,0.8873564755467755,,Baseline-EBM
Model 6,6,"[(0, 1), (0, 3), (2, 4), (1, 4), (0, 1, 3), (3, 4)]",258.96209171786904,0.0757142639320907,0.275162250194482,0.2173638651395589,0.8885613908286749,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (2, 3), (3, 4)]",10.217790424125267,0.0719766188107896,0.2682845854885995,0.22095971571313,0.8940625731985828,,Baseline-EBM
Model 7,7,"[(0, 1), (0, 3), (2, 4), (1, 4), (0, 1, 3), (3, 4), (0, 1, 4)]",583.2925149069633,0.0725670873051406,0.2693827895488884,0.212241516420663,0.8931935032987687,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (2, 3), (2, 4), (3, 4)]",5.926587399095297,0.0726660573451829,0.2695664247364328,0.2176275017144762,0.8930478361148173,,Baseline-EBM
Model 8,8,"[(0, 1), (0, 3), (2, 4), (1, 4), (0, 1, 3), (3, 4), (0, 1, 4), (0, 2)]",422.4182242266834,0.070557928853356,0.2656274248893665,0.2072484207421688,0.8961506452142275,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4)]",8.441288486123085,0.0752990055254148,0.2744066426408349,0.2202803563252633,0.889172581070558,,Baseline-EBM
Model 9,9,"[(0, 1), (0, 3), (2, 4), (1, 4), (0, 1, 3), (3, 4), (0, 1, 4), (0, 2), (0, 3, 4)]",528.3749492112547,0.0725349749528078,0.2693231793827034,0.2135064539753886,0.8932407672579666,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",15.66453980654478,0.0736522006863028,0.2713893894136299,0.2223337590054665,0.8915963996658474,,Baseline-EBM
Model 10,10,"[(0, 1), (0, 3), (2, 4), (1, 4), (0, 1, 3), (3, 4), (0, 1, 4), (0, 2), (0, 3, 4), (1, 3, 4)]",468.0897269994021,0.0715230293433779,0.2674378981060425,0.2122975357750928,0.8947301802881593,,RuleFit-Support-EBM
