Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 5,5,"[(0, 1), (0, 4), (1, 2), (0, 1, 2), (0, 2)]",3486.7035959251225,0.0953270291927756,0.3087507557768493,0.2471368511837482,0.8661891359337852,fourier,FOURIER-SPEX-EBM
Model 6,6,"[(0, 1), (0, 4), (1, 2), (0, 1, 2), (0, 2), (0, 1, 3)]",1000.5082850605248,0.0972718157928506,0.3118842987276702,0.2480510916617328,0.8634592325938398,fourier,FOURIER-SPEX-EBM
Model 7,7,"[(0, 1), (0, 4), (1, 2), (0, 1, 2), (0, 2), (0, 1, 3), (2, 4)]",969.5924399718642,0.0958494825987335,0.3095956760013511,0.2468843859125727,0.8654557663713688,fourier,FOURIER-SPEX-EBM
Model 1,1,"[(0, 1)]",4.806275773793459,0.0790817291494961,0.2812147384997738,0.231275721946431,0.8889927169769978,fsii,FSII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 2)]",2066.7891634888947,0.0942650680975927,0.307026168424766,0.2455937773505231,0.8676798142120704,fsii,FSII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 2), (0, 1, 3)]",1034.5175260789692,0.0970174381150994,0.3114762239964704,0.2496943886915953,0.863816303375834,fsii,FSII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4)]",962.431038606912,0.0962304307877763,0.3102103009053316,0.2476004020129359,0.8649210281468387,fsii,FSII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4)]",897.5248517692089,0.0943208989927187,0.3071170770125274,0.2460260710285715,0.8676014442011548,fsii,FSII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2)]",2247.345317605883,0.0961390521350039,0.3100629809167872,0.2483949652738953,0.8650492966619515,fsii,FSII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3)]",2709.230379808694,0.0984953046209448,0.3138396160795268,0.252890197721429,0.8617418173061824,fsii,FSII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3), (0, 2)]",2235.111988224089,0.0969807539007022,0.3114173307648472,0.2496427998338995,0.863867797128106,fsii,FSII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3), (0, 2), (0, 2, 4)]",1484.6129021123052,0.0967320935969061,0.311017834853415,0.2508816929694609,0.8642168424134955,fsii,FSII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3), (0, 2), (0, 2, 4), (1, 2, 3)]",958.7046744823456,0.1008702240680235,0.317600730584839,0.256548530362844,0.8584081350757354,fsii,FSII-SPEX-EBM
Model 1,1,"[(0, 1)]",4.2980059534311295,0.0790817291494961,0.2812147384997738,0.231275721946431,0.8889927169769978,mobius,MOBIUS-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 2)]",2273.545657545328,0.0942650680975927,0.307026168424766,0.2455937773505231,0.8676798142120704,mobius,MOBIUS-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 2), (0, 1, 3)]",1112.080022457987,0.0970174381150994,0.3114762239964704,0.2496943886915953,0.863816303375834,mobius,MOBIUS-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4)]",1033.9452338330448,0.0962304307877763,0.3102103009053316,0.2476004020129359,0.8649210281468387,mobius,MOBIUS-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (1, 2)]",866.3305440172553,0.0980467894226697,0.3131242395961542,0.248569307255799,0.8623713995635571,mobius,MOBIUS-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (1, 2), (1, 3)]",1315.3816029839218,0.0989885075383556,0.3146243912006119,0.251438880575033,0.8610495067506393,mobius,MOBIUS-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (1, 2), (1, 3), (0, 1, 4)]",2777.724642843008,0.0990603388154385,0.3147385245174771,0.2520823165476042,0.860948676951003,mobius,MOBIUS-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (1, 2), (1, 3), (0, 1, 4), (0, 2)]",1125.1733060404658,0.0973430720454479,0.3119985128898019,0.2505959266911118,0.8633592099579631,mobius,MOBIUS-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (1, 2), (1, 3), (0, 1, 4), (0, 2), (1, 2, 3)]",751.9651317261159,0.100785932953944,0.3174680030395883,0.2582989323076207,0.8585264547894995,mobius,MOBIUS-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (1, 2), (1, 3), (0, 1, 4), (0, 2), (1, 2, 3), (1, 4)]",673.5848211683333,0.1024283236516095,0.3200442526458014,0.2586913311274226,0.8562210255712607,mobius,MOBIUS-SPEX-EBM
Model 1,1,"[(0, 1)]",3.7028066627681255,0.0790817291494961,0.2812147384997738,0.231275721946431,0.8889927169769978,sii,SII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 2)]",2138.1487220823765,0.0942650680975927,0.307026168424766,0.2455937773505231,0.8676798142120704,sii,SII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 2), (0, 1, 3)]",1093.324936158955,0.0970174381150994,0.3114762239964704,0.2496943886915953,0.863816303375834,sii,SII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 1, 4)]",1270.5469458810985,0.0954913388511258,0.3090167290797148,0.2486084998576684,0.8659584939265346,sii,SII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 1, 4), (1, 2)]",3821.1163433007896,0.0958971680893017,0.3096726789519891,0.2480830716097002,0.865388830091592,sii,SII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 1, 4), (1, 2), (0, 4)]",3047.894249483943,0.0972754074744224,0.3118900567097682,0.2502088569869467,0.8634541909386173,sii,SII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 1, 4), (1, 2), (0, 4), (0, 2)]",2504.2636740878224,0.0972903267447048,0.3119139733078735,0.2502104686357166,0.863433248709906,sii,SII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 1, 4), (1, 2), (0, 4), (0, 2), (0, 2, 4)]",1590.2895556241274,0.0958519543887648,0.3095996679403336,0.2496573690784468,0.8654522967115811,sii,SII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 1, 4), (1, 2), (0, 4), (0, 2), (0, 2, 4), (0, 3)]",1456.303996514529,0.0978448160174275,0.3128015601262685,0.2513666189356865,0.8626549102960609,sii,SII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 1, 4), (1, 2), (0, 4), (0, 2), (0, 2, 4), (0, 3), (1, 3)]",2707.9389672018588,0.0989237399171291,0.314521445877907,0.2529748363987466,0.861140421273343,sii,SII-SPEX-EBM
Model 1,1,"[(0, 1)]",5.127677768468857,0.0790817291494961,0.2812147384997738,0.231275721946431,0.8889927169769978,stii,STII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 2)]",2127.241707857698,0.0942650680975927,0.307026168424766,0.2455937773505231,0.8676798142120704,stii,STII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 2), (0, 1, 3)]",1095.4796577244997,0.0970174381150994,0.3114762239964704,0.2496943886915953,0.863816303375834,stii,STII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4)]",974.4010049551724,0.0962304307877763,0.3102103009053316,0.2476004020129359,0.8649210281468387,stii,STII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4)]",938.0419460386038,0.0943208989927187,0.3071170770125274,0.2460260710285715,0.8676014442011548,stii,STII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2)]",2281.0495403781533,0.0961390521350039,0.3100629809167872,0.2483949652738953,0.8650492966619515,stii,STII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3)]",2637.695440210402,0.0984953046209448,0.3138396160795268,0.252890197721429,0.8617418173061824,stii,STII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3), (0, 2)]",2273.4214044585824,0.0969807539007022,0.3114173307648472,0.2496427998338995,0.863867797128106,stii,STII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3), (0, 2), (0, 2, 4)]",1445.0543010905385,0.0967320935969061,0.311017834853415,0.2508816929694609,0.8642168424134955,stii,STII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 2), (0, 1, 3), (0, 4), (0, 1, 4), (1, 2), (1, 3), (0, 2), (0, 2, 4), (1, 2, 3)]",769.0221192277968,0.1008702240680235,0.317600730584839,0.256548530362844,0.8584081350757354,stii,STII-SPEX-EBM
Model 1,1,"[(0, 1)]",5.321717859944329,0.0790817291494961,0.2812147384997738,0.231275721946431,0.8889927169769978,,Baseline-EBM
Model 1,1,"[(1, 3)]",2.903402187977917,0.1229936001191069,0.3507044341309458,0.2942977506069686,0.8273534794284825,,RuleFit-Support-EBM
Model 2,2,"[(0, 1), (0, 4)]",8.975022733211517,0.0761556789660134,0.2759631840771762,0.2295068866167394,0.8931000232328252,,Baseline-EBM
Model 2,2,"[(1, 3), (0, 4)]",6.695572819560766,0.1181474002027375,0.3437257630768132,0.2817969094818697,0.8341561061728409,,RuleFit-Support-EBM
Model 3,3,"[(0, 1), (0, 4), (2, 9)]",15.379136230796576,0.0858517148865173,0.2930046328755184,0.2364888299077939,0.8794896657557665,,Baseline-EBM
Model 3,3,"[(1, 3), (0, 4), (0, 3)]",10.933743708766997,0.1192788329672705,0.3453676779423206,0.278010663653128,0.8325679102840461,,RuleFit-Support-EBM
Model 4,4,"[(0, 1), (0, 2), (0, 4), (2, 9)]",16.85171647183597,0.0904920369053856,0.3008189437275944,0.242081377836069,0.8729760304925236,,Baseline-EBM
Model 4,4,"[(1, 3), (0, 4), (0, 3), (3, 4)]",31.91751103848219,0.1197457472290636,0.3460429846551778,0.276548730975325,0.8319125012007625,,RuleFit-Support-EBM
Model 5,5,"[(0, 1), (0, 2), (0, 4), (0, 7), (2, 9)]",16.937294758856297,0.09424737059569,0.3069973462355823,0.2496625969502687,0.8677046562536348,,Baseline-EBM
Model 5,5,"[(1, 3), (0, 4), (0, 3), (3, 4), (0, 1, 4)]",4626.680841151625,0.0852753641204808,0.2920194584620703,0.2384131853202625,0.8802986912196001,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 2), (0, 4), (0, 7), (1, 7), (2, 9)]",16.061241298913956,0.0939685234359038,0.306542857421118,0.2487626774127328,0.8680960749279537,,Baseline-EBM
Model 6,6,"[(1, 3), (0, 4), (0, 3), (3, 4), (0, 1, 4), (1, 3, 4)]",2854.9109223373234,0.0939617859318812,0.3065318677264751,0.2493295008503676,0.8681055323844857,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (1, 7), (2, 9)]",43.210014431970194,0.0979491655346016,0.3129683139466384,0.2556768738256932,0.8625084345359728,,Baseline-EBM
Model 7,7,"[(1, 3), (0, 4), (0, 3), (3, 4), (0, 1, 4), (1, 3, 4), (1, 4)]",4779.599292314844,0.0947655885817892,0.307840199749463,0.2495698902342045,0.866977231963989,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (1, 7), (2, 9), (4, 7)]",18.60813058912754,0.0968227074977612,0.311163473913249,0.2542282490313228,0.8640896473831614,,Baseline-EBM
Model 8,8,"[(1, 3), (0, 4), (0, 3), (3, 4), (0, 1, 4), (1, 3, 4), (1, 4), (0, 1)]",4459.827065456659,0.0924836567568295,0.3041112572017509,0.2473070715859179,0.8701803871637653,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (1, 7), (2, 5), (2, 9), (4, 7)]",38.45902293547988,0.0983680044071004,0.3136367395684065,0.2543244268688244,0.861920509034589,,Baseline-EBM
Model 9,9,"[(1, 3), (0, 4), (0, 3), (3, 4), (0, 1, 4), (1, 3, 4), (1, 4), (0, 1), (1, 2)]",5169.364837128669,0.0922962384742419,0.3038029599497706,0.2465567623521029,0.8704434668227792,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (1, 7), (1, 8), (2, 5), (2, 9), (4, 7)]",16.345730260014534,0.0987476768412316,0.314241430815912,0.2529377808478176,0.8613875615914197,,Baseline-EBM
Model 10,10,"[(1, 3), (0, 4), (0, 3), (3, 4), (0, 1, 4), (1, 3, 4), (1, 4), (0, 1), (1, 2), (1, 5)]",5134.863801624626,0.0953476508089358,0.3087841492190553,0.249253633750369,0.8661601893034307,,RuleFit-Support-EBM
