Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 7,7,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3), (0, 2), (0, 3)]",1156.9931609518826,0.0629482895176823,0.250894977067462,0.2015541563656627,0.9353237473081628,fbii,FBII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3), (0, 2), (0, 3), (1, 2)]",1021.9496964626014,0.0610453297718416,0.2470735311032762,0.1999381536343433,0.9372789442853549,fbii,FBII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3), (0, 2), (0, 3), (1, 2), (1, 2, 4)]",3418.4783082250506,0.0762771958633446,0.2761832649950838,0.227070478612911,0.9216289555747712,fbii,FBII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3), (0, 2), (0, 3), (1, 2), (1, 2, 4), (1, 4)]",4075.177878735587,0.0741149428636137,0.2722405973832957,0.223815688797207,0.9238505635400678,fbii,FBII-SPEX-EBM
Model 1,1,"[(0, 1)]",5.893575184047222,0.0648244430231553,0.2546064473322609,0.1933607017004868,0.9333960924165304,fourier,FOURIER-SPEX-EBM
Model 2,2,"[(0, 1), (0, 3)]",6.393723415210843,0.0614244102789836,0.2478394849070335,0.1896547655722322,0.9368894578218094,fourier,FOURIER-SPEX-EBM
Model 3,3,"[(0, 1), (0, 3), (0, 4)]",4.833356462419033,0.0634188076008315,0.2518309107334355,0.1988057100513005,0.9348403132597556,fourier,FOURIER-SPEX-EBM
Model 4,4,"[(0, 1), (0, 3), (0, 4), (1, 4)]",11.266107376664875,0.0803453692850277,0.2834525873669665,0.2303215570295571,0.917449108684077,fourier,FOURIER-SPEX-EBM
Model 5,5,"[(0, 1), (0, 3), (0, 4), (1, 4), (1, 3)]",7.336688607931137,0.0761015171250658,0.2758650342560033,0.2230724552071508,0.9218094567854722,fourier,FOURIER-SPEX-EBM
Model 6,6,"[(0, 1), (0, 3), (0, 4), (1, 4), (1, 3), (0, 1, 2)]",769.7766858134419,0.0690347750787703,0.2627446956244224,0.2128665114960758,0.9290701845637204,fourier,FOURIER-SPEX-EBM
Model 7,7,"[(0, 1), (0, 3), (0, 4), (1, 4), (1, 3), (0, 1, 2), (0, 1, 3)]",1300.4626761823893,0.0648767436799394,0.2547091354465705,0.2051756360726101,0.9333423560796096,fourier,FOURIER-SPEX-EBM
Model 8,8,"[(0, 1), (0, 3), (0, 4), (1, 4), (1, 3), (0, 1, 2), (0, 1, 3), (2, 3)]",1450.4110349137336,0.0656583298963238,0.2562388141877102,0.2072740433594646,0.9325393149164792,fourier,FOURIER-SPEX-EBM
Model 9,9,"[(0, 1), (0, 3), (0, 4), (1, 4), (1, 3), (0, 1, 2), (0, 1, 3), (2, 3), (2, 4)]",2210.7532305587083,0.0647865685680918,0.2545320580360986,0.2056298095531534,0.933435006545016,fourier,FOURIER-SPEX-EBM
Model 1,1,"[(0, 1)]",5.60081516765058,0.0648244430231553,0.2546064473322609,0.1933607017004868,0.9333960924165304,fsii,FSII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 3)]",4213.42824636586,0.0685448246351257,0.2618106656252295,0.208640433060736,0.9295735844009904,fsii,FSII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 3), (0, 1, 2)]",1943.3098519071937,0.0554011743331441,0.235374540537298,0.1848255503177998,0.9430780347162816,fsii,FSII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4)]",1929.6564376689491,0.0558094980377644,0.2362403395649532,0.1882286775509591,0.9426585023143302,fsii,FSII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3)]",1134.3188395276666,0.0548412748191599,0.2341821402651362,0.1858592173149922,0.9436533037621276,fsii,FSII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3), (0, 2)]",2596.8143017906696,0.0638789118194519,0.2527427779768433,0.2041051033939223,0.9343675789418562,fsii,FSII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3), (0, 2), (0, 3)]",1202.5208848565817,0.0629482895176823,0.250894977067462,0.2015541563656627,0.9353237473081628,fsii,FSII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3), (0, 2), (0, 3), (1, 2)]",1444.567911228165,0.0610453297718416,0.2470735311032762,0.1999381536343433,0.9372789442853549,fsii,FSII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3), (0, 2), (0, 3), (1, 2), (1, 2, 4)]",3513.8771162107587,0.0762771958633446,0.2761832649950838,0.227070478612911,0.9216289555747712,fsii,FSII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 3), (0, 2), (0, 3), (1, 2), (1, 2, 4), (1, 4)]",4386.254114372656,0.0741149428636137,0.2722405973832957,0.223815688797207,0.9238505635400678,fsii,FSII-SPEX-EBM
Model 1,1,"[(0, 1)]",6.945827515795827,0.0648244430231553,0.2546064473322609,0.1933607017004868,0.9333960924165304,mobius,MOBIUS-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 3)]",5808.3024246022105,0.0685448246351257,0.2618106656252295,0.208640433060736,0.9295735844009904,mobius,MOBIUS-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 3), (0, 1, 2)]",2657.565420988947,0.0554011743331441,0.235374540537298,0.1848255503177998,0.9430780347162816,mobius,MOBIUS-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4)]",2632.4626364875585,0.0558094980377644,0.2362403395649532,0.1882286775509591,0.9426585023143302,mobius,MOBIUS-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2, 4)]",2556.8295064959675,0.0696447870268312,0.2639029879081161,0.2145284136768317,0.9284434274715082,mobius,MOBIUS-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2, 4), (1, 3)]",492.5035402774811,0.0734338012380134,0.2709867178258252,0.2213511397124339,0.9245504028563352,mobius,MOBIUS-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2, 4), (1, 3), (1, 4)]",2380.9255684856325,0.0736527689791784,0.2713904364180478,0.2220983767857172,0.9243254243371812,mobius,MOBIUS-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2, 4), (1, 3), (1, 4), (0, 2)]",616.0443643480539,0.070232868579709,0.2650148459609556,0.215479519034027,0.9278392027751938,mobius,MOBIUS-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2, 4), (1, 3), (1, 4), (0, 2), (0, 3)]",2076.487228859216,0.0725223177751431,0.2692996802358723,0.2213349563688448,0.9254869070126946,mobius,MOBIUS-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2, 4), (1, 3), (1, 4), (0, 2), (0, 3), (1, 2)]",664.096279302612,0.0746397947724257,0.2732028454691234,0.2244733228947294,0.9233113041743216,mobius,MOBIUS-SPEX-EBM
Model 1,1,"[(0, 1)]",5.459101224318147,0.0648244430231553,0.2546064473322609,0.1933607017004868,0.9333960924165304,sii,SII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 3)]",5751.382763070986,0.0685448246351257,0.2618106656252295,0.208640433060736,0.9295735844009904,sii,SII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 3), (0, 1, 2)]",2601.100759860128,0.0554011743331441,0.235374540537298,0.1848255503177998,0.9430780347162816,sii,SII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 1, 4)]",1909.4008830152447,0.0599394366847229,0.244825318716678,0.1957335648102248,0.9384151947109132,sii,SII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 1, 4), (0, 4)]",1968.729714289308,0.0591165770510598,0.2431390076706323,0.1948211015381091,0.939260642268019,sii,SII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 1, 4), (0, 4), (1, 4)]",1329.2437168993056,0.0587388642615926,0.2423610205078213,0.194107199217452,0.9396487234693304,sii,SII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 1, 4), (0, 4), (1, 4), (0, 3)]",1651.5573503933847,0.0583521722024443,0.241561942785788,0.1926902897441573,0.9400460304259296,sii,SII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 1, 4), (0, 4), (1, 4), (0, 3), (1, 2)]",1689.1728952042758,0.0599296631775977,0.2448053577387507,0.1962728064513848,0.9384252365058748,sii,SII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 1, 4), (0, 4), (1, 4), (0, 3), (1, 2), (1, 3)]",1547.5406950656325,0.0598315453097408,0.2446048758911826,0.1954603176689286,0.93852604776006,sii,SII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 1, 4), (0, 4), (1, 4), (0, 3), (1, 2), (1, 3), (0, 2)]",2068.293908644468,0.0679015641510681,0.2605792857290619,0.2114141138891576,0.9302345027187456,sii,SII-SPEX-EBM
Model 1,1,"[(0, 1)]",5.3840336836874485,0.0648244430231553,0.2546064473322609,0.1933607017004868,0.9333960924165304,stii,STII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 3)]",4234.260145276785,0.0685448246351257,0.2618106656252295,0.208640433060736,0.9295735844009904,stii,STII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 3), (0, 1, 2)]",1956.3278234004972,0.0554011743331441,0.235374540537298,0.1848255503177998,0.9430780347162816,stii,STII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4)]",1972.5078855082395,0.0558094980377644,0.2362403395649532,0.1882286775509591,0.9426585023143302,stii,STII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2)]",1167.6673666443676,0.0557861337776788,0.2361908841968266,0.1875074599027682,0.9426825079354652,stii,STII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2), (1, 3)]",1366.8875007033348,0.0672106500154798,0.2592501687858271,0.2094494563250449,0.9309443828054652,stii,STII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2), (1, 3), (0, 2)]",1361.3873646836728,0.0634208287056843,0.2518349235227003,0.2024570817526623,0.9348382366745268,stii,STII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2), (1, 3), (0, 2), (0, 3)]",2814.621862458065,0.0636778500002644,0.2523447047200801,0.2035025244392475,0.9345741600121932,stii,STII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2), (1, 3), (0, 2), (0, 3), (1, 2, 4)]",4113.125678395852,0.0765028504313847,0.2765914865489983,0.2276250437496372,0.9213971066718788,stii,STII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 3), (0, 1, 2), (0, 4), (1, 2), (1, 3), (0, 2), (0, 3), (1, 2, 4), (1, 4)]",4352.087393535301,0.0752657600334088,0.2743460588989913,0.2260380817636591,0.9226681558424789,stii,STII-SPEX-EBM
Model 1,1,"[(0, 1)]",10.545011632144451,0.0648244430231553,0.2546064473322609,0.1933607017004868,0.9333960924165304,,Baseline-EBM
Model 1,1,"[(1, 4)]",5.2077078726142645,0.0924835306484374,0.3041110498624432,0.2482414677702881,0.9049777484998792,,RuleFit-Support-EBM
Model 2,2,"[(0, 1), (1, 4)]",15.117033749818802,0.0697678265756047,0.2641360001506889,0.2054567326169616,0.928317010423348,,Baseline-EBM
Model 2,2,"[(1, 4), (1, 3, 4)]",208.86020140349865,0.0920446414250054,0.303388598047134,0.2469638826763535,0.9054286854599763,,RuleFit-Support-EBM
Model 3,3,"[(0, 1), (0, 3), (1, 4)]",63.566008515656,0.0669938743014015,0.2588317490212543,0.2048772742702899,0.9311671091252526,,Baseline-EBM
Model 3,3,"[(1, 4), (1, 3, 4), (0, 3, 4)]",561.2443084195256,0.0921035898155281,0.3034857324744083,0.2506106749964318,0.90536811890558,,RuleFit-Support-EBM
Model 4,4,"[(0, 1), (0, 3), (1, 2), (1, 4)]",75.8798323571682,0.0637779120494739,0.2525428915045402,0.1942512331617009,0.9344713512078696,,Baseline-EBM
Model 4,4,"[(1, 4), (1, 3, 4), (0, 3, 4), (3, 4)]",1715.8790311776102,0.0911823543665096,0.3019641607318816,0.2488023613513917,0.906314642745162,,RuleFit-Support-EBM
Model 5,5,"[(0, 1), (0, 3), (1, 2), (1, 3), (1, 4)]",44.83827406913042,0.0652072263772858,0.2553570566428228,0.1967046505613622,0.9330028014609276,,Baseline-EBM
Model 5,5,"[(1, 4), (1, 3, 4), (0, 3, 4), (3, 4), (0, 1)]",837.6007500179112,0.0867208587525367,0.2944840551753808,0.2433054089330431,0.9108986087261882,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 3), (1, 2), (1, 3), (1, 4), (3, 4)]",40.72844375111163,0.0671637821264586,0.2591597617811427,0.2020130151652221,0.9309925372423324,,Baseline-EBM
Model 6,6,"[(1, 4), (1, 3, 4), (0, 3, 4), (3, 4), (0, 1), (1, 3)]",963.524457488209,0.0871605105101608,0.2952295894895375,0.2444302692333272,0.9104468882999402,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 3), (1, 2), (1, 3), (1, 4), (2, 3), (3, 4)]",29.606926530599598,0.0779240601418217,0.2791488136134949,0.2244290129651064,0.9199368840182592,,Baseline-EBM
Model 7,7,"[(1, 4), (1, 3, 4), (0, 3, 4), (3, 4), (0, 1), (1, 3), (0, 3)]",631.3394150175154,0.0868220341204993,0.2946557892193861,0.2431186138324918,0.9107946560419344,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (1, 4), (2, 3), (3, 4)]",27.46142609603703,0.0751882378005178,0.2742047370132722,0.2214377814630816,0.9227478061008434,,Baseline-EBM
Model 8,8,"[(1, 4), (1, 3, 4), (0, 3, 4), (3, 4), (0, 1), (1, 3), (0, 3), (0, 1, 4)]",582.8160287123173,0.0840655368357682,0.2899405746627543,0.23870563882783,0.913626820605859,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (3, 4)]",9.715931437909603,0.0791722843014737,0.2813756995575022,0.2288887701970364,0.9186543954584544,,Baseline-EBM
Model 9,9,"[(1, 4), (1, 3, 4), (0, 3, 4), (3, 4), (0, 1), (1, 3), (0, 3), (0, 1, 4), (0, 1, 2)]",600.8985285721719,0.0769438390004528,0.2773875249546252,0.2282513754150198,0.9209440127380196,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",19.33901482820511,0.0791633764127999,0.2813598699402599,0.2289904188606194,0.9186635478732894,,Baseline-EBM
Model 10,10,"[(1, 4), (1, 3, 4), (0, 3, 4), (3, 4), (0, 1), (1, 3), (0, 3), (0, 1, 4), (0, 1, 2), (0, 1, 3)]",1126.5138623509556,0.0778452464056086,0.2790076099421101,0.2318368769047575,0.9200178612323816,,RuleFit-Support-EBM
