Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 1,1,"[(0, 1)]",8.482608921825886,0.2763697010510935,0.5257087606756173,0.4294339769319195,0.7803820776850448,bii,BII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 3)]",6.692389391362667,0.2805425500586938,0.5296626757273858,0.4301142200661939,0.7770661120574893,bii,BII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 3), (0, 1, 3)]",206.4792731553316,0.278206326169498,0.5274526767109046,0.4308240674646705,0.7789225986211625,bii,BII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 3), (0, 1, 3), (1, 3)]",331.36516167223454,0.2795271416778034,0.5287032642965271,0.432353873730141,0.7778730090438963,bii,BII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 3), (0, 1, 3), (1, 3), (0, 1, 4)]",744.9296115115285,0.2779155781114011,0.5271769893606901,0.4294415193105842,0.7791536423433705,bii,BII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 3), (0, 1, 3), (1, 3), (0, 1, 4), (1, 2)]",1611.270087916404,0.2773681690667881,0.5266575443936867,0.4275025870768235,0.7795886424051612,bii,BII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 3), (0, 1, 3), (1, 3), (0, 1, 4), (1, 2), (0, 2)]",1553.4454495683312,0.2720784857603532,0.5216114317769054,0.4237389525387066,0.7837921033961639,bii,BII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 3), (0, 1, 3), (1, 3), (0, 1, 4), (1, 2), (0, 2), (0, 2, 3)]",1138.6137997210026,0.2713998886383133,0.5209605442241412,0.4227497310188862,0.7843313524146508,bii,BII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 3), (0, 1, 3), (1, 3), (0, 1, 4), (1, 2), (0, 2), (0, 2, 3), (0, 4)]",667.407945074141,0.2719060708579328,0.5214461341863921,0.4224274771038933,0.7839291133596357,bii,BII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 3), (0, 1, 3), (1, 3), (0, 1, 4), (1, 2), (0, 2), (0, 2, 3), (0, 4), (0, 1, 6)]",480.8010417893529,0.2770916916450118,0.5263949958396373,0.4276014295279202,0.7798083459280387,bii,BII-SPEX-EBM
Model 1,1,"[(0, 1)]",7.190578758716583,0.2763697010510935,0.5257087606756173,0.4294339769319195,0.7803820776850448,fbii,FBII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 1, 3)]",123.05810776725411,0.2771121729766074,0.5264144498174489,0.4294999337305631,0.7797920703830923,fbii,FBII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 1, 3), (0, 3)]",280.7918914593756,0.2797678932389293,0.5289308964684605,0.4317505260714201,0.7776816951717626,fbii,FBII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 1, 3), (0, 3), (1, 3)]",236.8243148624897,0.2782145786639678,0.5274604996243489,0.4300119110688605,0.7789160407543542,fbii,FBII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 1, 3), (0, 3), (1, 3), (1, 2)]",878.7327869310975,0.2777651293889445,0.5270342772428986,0.4289685077074702,0.7792731968231676,fbii,FBII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 1, 3), (0, 3), (1, 3), (1, 2), (0, 2, 3)]",1527.3053824566305,0.2735133708415115,0.5229850579524348,0.4252593931199018,0.7826518681276586,fbii,FBII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 3), (0, 3), (1, 3), (1, 2), (0, 2, 3), (0, 4)]",329.2730730175972,0.2715037872954257,0.5210602530374253,0.4221663816426623,0.7842487890688152,fbii,FBII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 3), (0, 3), (1, 3), (1, 2), (0, 2, 3), (0, 4), (0, 1, 4)]",577.6148517467082,0.2717499708336825,0.5212964327843445,0.4233182570062476,0.7840531586615221,fbii,FBII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 3), (0, 3), (1, 3), (1, 2), (0, 2, 3), (0, 4), (0, 1, 4), (0, 5)]",1187.8974134922028,0.2773618914670436,0.5266515845101424,0.4292010264324182,0.7795936309165927,fbii,FBII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 3), (0, 3), (1, 3), (1, 2), (0, 2, 3), (0, 4), (0, 1, 4), (0, 5), (1, 3, 4)]",1555.034103680402,0.2754018606287443,0.524787443284178,0.4271685313775482,0.781151174665938,fbii,FBII-SPEX-EBM
Model 1,1,"[(0, 1)]",7.609530683606863,0.2763697010510935,0.5257087606756173,0.4294339769319195,0.7803820776850448,fourier,FOURIER-SPEX-EBM
Model 2,2,"[(0, 1), (0, 4)]",5.967123050242662,0.2809344968286156,0.5300325431788275,0.4331019989218634,0.7767546505081917,fourier,FOURIER-SPEX-EBM
Model 3,3,"[(0, 1), (0, 4), (0, 1, 3)]",186.45503756403923,0.2768281609720074,0.5261446198261533,0.4295262833523118,0.780017761282368,fourier,FOURIER-SPEX-EBM
Model 4,4,"[(0, 1), (0, 4), (0, 1, 3), (0, 3)]",1238.0662037618458,0.2764377253504194,0.5257734543987738,0.4277904572104443,0.7803280219935993,fourier,FOURIER-SPEX-EBM
Model 5,5,"[(0, 1), (0, 4), (0, 1, 3), (0, 3), (1, 2)]",1341.3528564088049,0.2788278619896612,0.5280415343414391,0.4277104553006799,0.7784286935188687,fourier,FOURIER-SPEX-EBM
Model 1,1,"[(0, 1)]",7.013568107038736,0.2763697010510935,0.5257087606756173,0.4294339769319195,0.7803820776850448,fsii,FSII-SPEX-EBM
