Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 7,7,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3), (3, 5), (0, 1, 5)]",4.160807490348816,66.2117100990324,8.137057828173056,6.18850049043545,0.3351941285964438,fbii,FBII-SPEX-EBM
Model 8,8,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3), (3, 5), (0, 1, 5), (1, 4, 5)]",5.619622717611492,66.4834614284201,8.153739107208429,6.237850282039541,0.3324655798387023,fbii,FBII-SPEX-EBM
Model 9,9,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3), (3, 5), (0, 1, 5), (1, 4, 5), (4, 5)]",6.076994615606964,66.33479736153274,8.144617692779246,6.193957842748205,0.3339582575596919,fbii,FBII-SPEX-EBM
Model 10,10,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3), (3, 5), (0, 1, 5), (1, 4, 5), (4, 5), (2, 3, 4)]",6.200226643122733,66.85174430750746,8.176291598732732,6.273553569156254,0.3287677955647652,fbii,FBII-SPEX-EBM
Model 1,1,"[(1, 5)]",4.269437949173152,65.48686183509963,8.092395308874847,6.199077794333328,0.3424720463698775,fourier,FOURIER-SPEX-EBM
Model 2,2,"[(1, 5), (4, 5)]",3.725805481895805,66.31622789386091,8.14347762899002,6.331550717455124,0.334144706318055,fourier,FOURIER-SPEX-EBM
Model 3,3,"[(1, 5), (4, 5), (0, 5)]",4.2671979945153,66.45429796170843,8.151950561780195,6.2986821401855,0.3327583987958231,fourier,FOURIER-SPEX-EBM
Model 4,4,"[(1, 5), (4, 5), (0, 5), (2, 5)]",4.032213808037341,66.46298072359691,8.152483101705695,6.298899656475284,0.3326712185814046,fourier,FOURIER-SPEX-EBM
Model 5,5,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2)]",9.259007209911942,67.22417742016643,8.199035151782581,6.375803212990629,0.3250283404195884,fourier,FOURIER-SPEX-EBM
Model 6,6,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (0, 4)]",8.26983237080276,73.06038556776983,8.547536812893515,6.843881248726371,0.2664292582110664,fourier,FOURIER-SPEX-EBM
Model 7,7,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (0, 4), (0, 2)]",8.682925342582166,66.7622353305257,8.170816074941701,6.445510795982115,0.3296665201763452,fourier,FOURIER-SPEX-EBM
Model 8,8,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (0, 4), (0, 2), (0, 1)]",11.543125184252858,73.41574844619369,8.568299040427668,6.860989884557481,0.2628611986079887,fourier,FOURIER-SPEX-EBM
Model 9,9,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (0, 4), (0, 2), (0, 1), (0, 1, 3)]",4.570504047907889,65.63135620802647,8.10131817718737,6.2140117620970425,0.3410212349142775,fourier,FOURIER-SPEX-EBM
Model 10,10,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (0, 4), (0, 2), (0, 1), (0, 1, 3), (1, 3, 4)]",4.686985825188458,66.75876466649893,8.17060369045635,6.316823566531452,0.3297013677557115,fourier,FOURIER-SPEX-EBM
Model 1,1,"[(2, 5)]",4.423634140752256,65.14258281348881,8.071095515076552,6.240806355027131,0.3459288173039858,fsii,FSII-SPEX-EBM
Model 2,2,"[(2, 5), (1, 5)]",4.239280791953206,63.51372410364206,7.96954980558137,6.208166514766168,0.3622835502110998,fsii,FSII-SPEX-EBM
Model 3,3,"[(2, 5), (1, 5), (0, 1, 2)]",0.5557370884343982,63.46720954840261,7.966631003655348,6.086994610277776,0.3627505846583699,fsii,FSII-SPEX-EBM
Model 4,4,"[(2, 5), (1, 5), (0, 1, 2), (0, 5)]",0.4853392848744988,64.97290032088328,8.06057692233523,6.202000411437756,0.3476325328127655,fsii,FSII-SPEX-EBM
Model 5,5,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3)]",0.4566792082041502,66.21350636892383,8.137168203307821,6.193539224007528,0.335176092953373,fsii,FSII-SPEX-EBM
Model 6,6,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3), (0, 1, 5)]",0.5063398564234376,66.6837290938437,8.166010598440568,6.250826895905958,0.3304547705781234,fsii,FSII-SPEX-EBM
Model 7,7,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3), (0, 1, 5), (3, 5)]",0.4681803667917847,66.51538078283956,8.155696216929586,6.218503239496861,0.3321450900915302,fsii,FSII-SPEX-EBM
Model 8,8,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3), (0, 1, 5), (3, 5), (4, 5)]",0.8297470603138208,66.51486467303535,8.15566457580468,6.264006425991131,0.3321502721481123,fsii,FSII-SPEX-EBM
Model 9,9,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3), (0, 1, 5), (3, 5), (4, 5), (1, 4, 5)]",2.3409450240433216,66.39817238291396,8.1485073714708,6.223098658299405,0.3333219337696622,fsii,FSII-SPEX-EBM
Model 10,10,"[(2, 5), (1, 5), (0, 1, 2), (0, 5), (1, 2, 3), (0, 1, 5), (3, 5), (4, 5), (1, 4, 5), (2, 3, 5)]",2.302686571143568,66.43017220826036,8.15047067403229,6.2321416725016245,0.3330006360454023,fsii,FSII-SPEX-EBM
Model 1,1,"[(1, 5)]",0.5551119549199939,65.48686183509963,8.092395308874847,6.199077794333328,0.3424720463698775,mobius,MOBIUS-SPEX-EBM
Model 2,2,"[(1, 5), (2, 5)]",0.6654022894799709,63.37404549328578,7.960781713706624,6.197529332647933,0.3636860084792137,mobius,MOBIUS-SPEX-EBM
Model 3,3,"[(1, 5), (2, 5), (0, 5)]",0.4831596640869975,64.6637387361463,8.041376669211951,6.226066255112436,0.3507367033052382,mobius,MOBIUS-SPEX-EBM
Model 4,4,"[(1, 5), (2, 5), (0, 5), (3, 5)]",1.291206169873476,69.80770066569559,8.35510027861399,6.50921627526157,0.2990881944851842,mobius,MOBIUS-SPEX-EBM
Model 5,5,"[(1, 5), (2, 5), (0, 5), (3, 5), (1, 2, 3)]",1.3567508552223444,66.61126711882346,8.161572588589987,6.282871353937732,0.3311823329137723,mobius,MOBIUS-SPEX-EBM
Model 6,6,"[(1, 5), (2, 5), (0, 5), (3, 5), (1, 2, 3), (0, 1, 2)]",1.970332250930369,66.66904468612533,8.16511143133548,6.278689266191929,0.33060221096978,mobius,MOBIUS-SPEX-EBM
Model 7,7,"[(1, 5), (2, 5), (0, 5), (3, 5), (1, 2, 3), (0, 1, 2), (4, 5)]",0.58944605384022,66.36060674182293,8.146201982631105,6.213246645800516,0.3336991156718212,mobius,MOBIUS-SPEX-EBM
Model 8,8,"[(1, 5), (2, 5), (0, 5), (3, 5), (1, 2, 3), (0, 1, 2), (4, 5), (1, 4, 5)]",2.290271256119013,66.66926532525142,8.165124942415236,6.194343993492871,0.3305999956186546,mobius,MOBIUS-SPEX-EBM
Model 9,9,"[(1, 5), (2, 5), (0, 5), (3, 5), (1, 2, 3), (0, 1, 2), (4, 5), (1, 4, 5), (0, 1, 5)]",2.1196156200021505,66.49121033263688,8.154214268256439,6.209309477518158,0.3323877761237316,mobius,MOBIUS-SPEX-EBM
Model 10,10,"[(1, 5), (2, 5), (0, 5), (3, 5), (1, 2, 3), (0, 1, 2), (4, 5), (1, 4, 5), (0, 1, 5), (2, 3, 5)]",2.7596153765916824,66.74503262507648,8.169763315119752,6.287262742061911,0.329839245810067,mobius,MOBIUS-SPEX-EBM
Model 1,1,"[(1, 5)]",0.5368383741006255,65.48686183509963,8.092395308874847,6.199077794333328,0.3424720463698775,sii,SII-SPEX-EBM
Model 2,2,"[(1, 5), (4, 5)]",0.3826133804395795,66.31622789386091,8.14347762899002,6.331550717455124,0.334144706318055,sii,SII-SPEX-EBM
Model 3,3,"[(1, 5), (4, 5), (0, 5)]",0.4028566777706146,66.45429796170843,8.151950561780195,6.2986821401855,0.3327583987958231,sii,SII-SPEX-EBM
Model 4,4,"[(1, 5), (4, 5), (0, 5), (2, 5)]",0.5360475704073906,66.46298072359691,8.152483101705695,6.298899656475284,0.3326712185814046,sii,SII-SPEX-EBM
Model 5,5,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2)]",5.710725537501276,67.22417742016643,8.199035151782581,6.375803212990629,0.3250283404195884,sii,SII-SPEX-EBM
Model 6,6,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (2, 3, 5)]",0.6379299322143197,66.50152888766087,8.154846956728303,6.335174031012273,0.3322841715505513,sii,SII-SPEX-EBM
Model 7,7,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (2, 3, 5), (0, 1, 5)]",0.6285948185250163,66.35057348426423,8.145586135095757,6.294111115204595,0.333799855684794,sii,SII-SPEX-EBM
Model 8,8,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (2, 3, 5), (0, 1, 5), (0, 2, 3)]",0.841668407432735,66.02999281950255,8.125884125404605,6.284234006313744,0.3370186806913261,sii,SII-SPEX-EBM
Model 9,9,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (2, 3, 5), (0, 1, 5), (0, 2, 3), (1, 4, 5)]",2.696405806578696,66.38805254808007,8.147886385319818,6.3103645317802,0.3334235430711761,sii,SII-SPEX-EBM
Model 10,10,"[(1, 5), (4, 5), (0, 5), (2, 5), (0, 1, 2), (2, 3, 5), (0, 1, 5), (0, 2, 3), (1, 4, 5), (0, 2, 5)]",3.2595644555985928,68.91391899615853,8.301440778332308,6.5401137125251045,0.3080623064779478,sii,SII-SPEX-EBM
Model 1,1,"[(1, 5)]",0.4940638421103358,65.48686183509963,8.092395308874847,6.199077794333328,0.3424720463698775,stii,STII-SPEX-EBM
Model 2,2,"[(1, 5), (2, 5)]",0.7452707104384899,63.37404549328578,7.960781713706624,6.197529332647933,0.3636860084792137,stii,STII-SPEX-EBM
Model 3,3,"[(1, 5), (2, 5), (1, 2, 3)]",0.4442836698144674,66.26066454240373,8.140065389319899,6.164113880136952,0.3347025961872087,stii,STII-SPEX-EBM
Model 4,4,"[(1, 5), (2, 5), (1, 2, 3), (0, 5)]",0.5541205545887351,64.53463082462063,8.033344933750861,6.124606687788806,0.3520330253228773,stii,STII-SPEX-EBM
Model 5,5,"[(1, 5), (2, 5), (1, 2, 3), (0, 5), (0, 1, 2)]",0.4580642376095056,66.2576575594171,8.139880684593424,6.205433227671423,0.334732788126697,stii,STII-SPEX-EBM
Model 6,6,"[(1, 5), (2, 5), (1, 2, 3), (0, 5), (0, 1, 2), (3, 5)]",1.0001352736726403,66.15553661912847,8.133605388702385,6.215473296488727,0.3357581445265784,stii,STII-SPEX-EBM
Model 7,7,"[(1, 5), (2, 5), (1, 2, 3), (0, 5), (0, 1, 2), (3, 5), (1, 4, 5)]",2.1666376255452637,65.99223769991869,8.123560654043194,6.182627460749783,0.3373977650728857,stii,STII-SPEX-EBM
Model 8,8,"[(1, 5), (2, 5), (1, 2, 3), (0, 5), (0, 1, 2), (3, 5), (1, 4, 5), (4, 5)]",2.369100625626743,66.1914569901095,8.135813234711666,6.212325609193981,0.3353974821377733,stii,STII-SPEX-EBM
Model 9,9,"[(1, 5), (2, 5), (1, 2, 3), (0, 5), (0, 1, 2), (3, 5), (1, 4, 5), (4, 5), (0, 1, 5)]",2.57519568502903,67.52289251367652,8.217231438488058,6.277551251774527,0.3220290590576457,stii,STII-SPEX-EBM
Model 10,10,"[(1, 5), (2, 5), (1, 2, 3), (0, 5), (0, 1, 2), (3, 5), (1, 4, 5), (4, 5), (0, 1, 5), (2, 3, 5)]",3.075394783169031,66.4631130905868,8.152491219902466,6.26098394170411,0.3326698895362564,stii,STII-SPEX-EBM
Model 1,1,"[(4, 5)]",4.46635314822197,66.41933612461322,8.149805894904075,6.331790922806265,0.3331094369209704,,Baseline-EBM
Model 1,1,"[(4, 5)]",2.8023656085133557,66.41933612461322,8.149805894904075,6.331790922806265,0.3331094369209704,,RuleFit-Support-EBM
Model 2,2,"[(3, 5), (4, 5)]",4.749394221231341,66.69965941335187,8.166985944236213,6.341793183355358,0.3302948204737306,,Baseline-EBM
Model 2,2,"[(4, 5), (2, 5)]",2.578974936157465,66.530871064263,8.156645821921103,6.364959949679798,0.3319895582373522,,RuleFit-Support-EBM
Model 3,3,"[(1, 5), (3, 5), (4, 5)]",5.392034728080034,65.88155789355473,8.116745523518322,6.273247164433982,0.3385090576978083,,Baseline-EBM
Model 3,3,"[(4, 5), (2, 5), (2, 4, 5)]",3.206594727933407,66.00467091631404,8.12432587457655,6.327135626489143,0.3372729280123763,,RuleFit-Support-EBM
Model 4,4,"[(1, 5), (3, 4), (3, 5), (4, 5)]",5.156603862065822,65.65749312865552,8.102931144262273,6.257436055721191,0.3407588043220362,,Baseline-EBM
Model 4,4,"[(4, 5), (2, 5), (2, 4, 5), (3, 5)]",3.404499012976885,66.74903278989385,8.170008126672448,6.353972412263784,0.3297990817204643,,RuleFit-Support-EBM
Model 5,5,"[(0, 5), (1, 5), (3, 4), (3, 5), (4, 5)]",7.68734791316092,65.85192463500572,8.114919878532733,6.283404079474997,0.3388065936509311,,Baseline-EBM
Model 5,5,"[(4, 5), (2, 5), (2, 4, 5), (3, 5), (2, 3, 5)]",5.074189983308315,66.27732466262135,8.141088665689704,6.3275610535196485,0.334535318439475,,RuleFit-Support-EBM
Model 6,6,"[(0, 5), (1, 5), (2, 5), (3, 4), (3, 5), (4, 5)]",6.974605098366737,66.07277369078658,8.128516081720363,6.296298019349182,0.3365891347036022,,Baseline-EBM
Model 6,6,"[(4, 5), (2, 5), (2, 4, 5), (3, 5), (2, 3, 5), (0, 4, 5)]",4.9807891510427,66.44124739797323,8.151150065970644,6.333362126626344,0.3328894343993942,,RuleFit-Support-EBM
Model 7,7,"[(0, 5), (1, 4), (1, 5), (2, 5), (3, 4), (3, 5), (4, 5)]",4.817664470523596,65.56823311696934,8.097421386896531,6.202647064995659,0.3416550291705073,,Baseline-EBM
Model 7,7,"[(4, 5), (2, 5), (2, 4, 5), (3, 5), (2, 3, 5), (0, 4, 5), (3, 4, 5)]",3.7044967897236343,66.35126965550191,8.145628868018841,6.3300934358483385,0.3337928657018193,,RuleFit-Support-EBM
Model 8,8,"[(0, 5), (1, 3), (1, 4), (1, 5), (2, 5), (3, 4), (3, 5), (4, 5)]",4.578498978167772,65.95568142038896,8.121310326566087,6.262991440489571,0.3377648123705871,,Baseline-EBM
Model 8,8,"[(4, 5), (2, 5), (2, 4, 5), (3, 5), (2, 3, 5), (0, 4, 5), (3, 4, 5), (1, 4, 5)]",3.687552766874433,66.65160614277777,8.16404349221498,6.337547283773889,0.3307773045595521,,RuleFit-Support-EBM
Model 9,9,"[(0, 5), (1, 3), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",5.826182119548321,66.43663632523426,8.150867213078266,6.325929306608839,0.3329357323763797,,Baseline-EBM
Model 9,9,"[(4, 5), (2, 5), (2, 4, 5), (3, 5), (2, 3, 5), (0, 4, 5), (3, 4, 5), (1, 4, 5), (1, 2, 5)]",5.594703335314989,66.21140586270697,8.13703913365955,6.30594006302585,0.3351971833143349,,RuleFit-Support-EBM
Model 10,10,"[(0, 4), (0, 5), (1, 3), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",4.373792439699173,66.69963527014224,8.166984466138175,6.329865724467351,0.330295062886251,,Baseline-EBM
Model 10,10,"[(4, 5), (2, 5), (2, 4, 5), (3, 5), (2, 3, 5), (0, 4, 5), (3, 4, 5), (1, 4, 5), (1, 2, 5), (1, 5)]",4.038534501567483,66.46186451523273,8.152414643235018,6.337538753508287,0.332682425992799,,RuleFit-Support-EBM
