Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 10,10,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3), (1, 4), (3, 4), (0, 3, 4), (2, 3)]",7731.593458645046,0.1379013452363698,0.3713507038317954,0.2855626958639246,0.8533402831805532,fsii,FSII-SPEX-EBM
Model 1,1,"[(0, 1)]",7.04568113386631,0.1174245514749808,0.3426726593631025,0.2671700774101816,0.8751175962971731,mobius,MOBIUS-SPEX-EBM
Model 2,2,"[(0, 1), (0, 3)]",6.047439649701119,0.1196240523055194,0.3458671020862195,0.2722125598851975,0.8727784010674383,mobius,MOBIUS-SPEX-EBM
Model 3,3,"[(0, 1), (0, 3), (0, 2)]",8.424764432013035,0.1190375063368769,0.3450181246498173,0.2717326673459848,0.8734021996642921,mobius,MOBIUS-SPEX-EBM
Model 4,4,"[(0, 1), (0, 3), (0, 2), (0, 2, 3)]",7814.413106568158,0.1290457363797988,0.3592293645845212,0.2775257572793239,0.8627583282688178,mobius,MOBIUS-SPEX-EBM
Model 5,5,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2)]",2339.34692812711,0.128465544765194,0.3584209044757211,0.2749748466343032,0.86337536893476,mobius,MOBIUS-SPEX-EBM
Model 6,6,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3)]",2572.222115196288,0.1283365456946829,0.358240904552625,0.2755797146335342,0.8635125609767861,mobius,MOBIUS-SPEX-EBM
Model 7,7,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3), (1, 4)]",5659.65895678103,0.1283822702857973,0.3583047170856075,0.2799291706570224,0.8634639323316267,mobius,MOBIUS-SPEX-EBM
Model 8,8,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3), (1, 4), (3, 4)]",4979.2469378858805,0.1287781317612535,0.3588567008727209,0.2807881194616435,0.8630429289556942,mobius,MOBIUS-SPEX-EBM
Model 9,9,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3), (1, 4), (3, 4), (0, 1, 3)]",2867.443759053945,0.1238279716951519,0.3518919886771394,0.2715821339395601,0.8683074829182462,mobius,MOBIUS-SPEX-EBM
Model 10,10,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3), (1, 4), (3, 4), (0, 1, 3), (0, 3, 4)]",6511.934212349355,0.1294559997080733,0.3597999440078797,0.2814559136329325,0.8623220083515393,mobius,MOBIUS-SPEX-EBM
Model 1,1,"[(0, 1)]",6.921840012073517,0.1174245514749808,0.3426726593631025,0.2671700774101816,0.8751175962971731,sii,SII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 3)]",6.0619350001215935,0.1196240523055194,0.3458671020862195,0.2722125598851975,0.8727784010674383,sii,SII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 3), (0, 2)]",7.736361153423786,0.1190375063368769,0.3450181246498173,0.2717326673459848,0.8734021996642921,sii,SII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 3), (0, 2), (0, 2, 3)]",7207.11609043926,0.1290457363797988,0.3592293645845212,0.2775257572793239,0.8627583282688178,sii,SII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 4)]",3776.6814761012793,0.1296927847092273,0.3601288445948579,0.2799095686935281,0.8620701846934248,sii,SII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 4), (1, 2)]",2445.4150508865714,0.1282210460526197,0.3580796643941397,0.2788158440553048,0.8636353962164911,sii,SII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 4), (1, 2), (1, 3)]",4271.66987323761,0.1273464393547449,0.3568563287301277,0.27954016742175,0.8645655508166427,sii,SII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 4), (1, 2), (1, 3), (0, 1, 3)]",4736.851872600615,0.1211859136012731,0.3481176720611482,0.2674662474814649,0.8711173430483605,sii,SII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 4), (1, 2), (1, 3), (0, 1, 3), (3, 4)]",5391.143925815821,0.1223488232293494,0.3497839665126883,0.2712669086291863,0.8698805748613065,sii,SII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 4), (1, 2), (1, 3), (0, 1, 3), (3, 4), (0, 1, 2)]",5674.97193274647,0.1193424695933407,0.3454597944672299,0.2643659465943818,0.8730778676227398,sii,SII-SPEX-EBM
Model 1,1,"[(0, 1)]",6.458911575376988,0.1174245514749808,0.3426726593631025,0.2671700774101816,0.8751175962971731,stii,STII-SPEX-EBM
Model 2,2,"[(0, 1), (0, 3)]",4.497839495539665,0.1196240523055194,0.3458671020862195,0.2722125598851975,0.8727784010674383,stii,STII-SPEX-EBM
Model 3,3,"[(0, 1), (0, 3), (0, 2)]",6.655276603996754,0.1190375063368769,0.3450181246498173,0.2717326673459848,0.8734021996642921,stii,STII-SPEX-EBM
Model 4,4,"[(0, 1), (0, 3), (0, 2), (0, 2, 3)]",7684.334066286683,0.1290457363797988,0.3592293645845212,0.2775257572793239,0.8627583282688178,stii,STII-SPEX-EBM
Model 5,5,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2)]",2502.8107433989644,0.128465544765194,0.3584209044757211,0.2749748466343032,0.86337536893476,stii,STII-SPEX-EBM
Model 6,6,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3)]",2439.119050838053,0.1283365456946829,0.358240904552625,0.2755797146335342,0.8635125609767861,stii,STII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3), (1, 4)]",5980.945377662778,0.1283822702857973,0.3583047170856075,0.2799291706570224,0.8634639323316267,stii,STII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3), (1, 4), (0, 1, 3)]",6407.131375342608,0.1202217353296627,0.3467300611854454,0.2673999465675673,0.8721427580799215,stii,STII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3), (1, 4), (0, 1, 3), (2, 3)]",7794.319323018193,0.1223242595518939,0.3497488521094729,0.2710222049974799,0.8699066986237216,stii,STII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 3), (0, 2), (0, 2, 3), (1, 2), (1, 3), (1, 4), (0, 1, 3), (2, 3), (3, 4)]",7930.269992701709,0.1214011347701453,0.3484266562278858,0.2698194400326906,0.8708884527817264,stii,STII-SPEX-EBM
Model 1,1,"[(0, 1)]",6.627721047028899,0.1174245514749808,0.3426726593631025,0.2671700774101816,0.8751175962971731,,Baseline-EBM
Model 1,1,"[(0, 3)]",3.426045844331384,0.1854270019097913,0.4306123568939833,0.3328873757041018,0.8027961834298573,,RuleFit-Support-EBM
Model 2,2,"[(0, 1), (4, 8)]",17.23469665646553,0.1179457732491585,0.3434323415887887,0.2697831786339087,0.8745632707561858,,Baseline-EBM
Model 2,2,"[(0, 3), (1, 3)]",4.089384723454714,0.1890606808609344,0.4348110864052737,0.3350673379897143,0.7989317227527406,,RuleFit-Support-EBM
Model 3,3,"[(0, 1), (0, 7), (4, 8)]",16.788669664412737,0.1220055463914535,0.3492929234774926,0.2677125426845703,0.8702456538512917,,Baseline-EBM
Model 3,3,"[(0, 3), (1, 3), (0, 4)]",4.875692054629326,0.1850679844362889,0.4301952863947825,0.3328157723893967,0.8031780027725681,,RuleFit-Support-EBM
Model 4,4,"[(0, 1), (0, 7), (4, 5), (4, 8)]",15.06863733381033,0.1270899655008033,0.356496795919407,0.2744771318947879,0.8648383138032996,,Baseline-EBM
Model 4,4,"[(0, 3), (1, 3), (0, 4), (0, 1)]",4.883756447583437,0.1266211472807397,0.3558386534382398,0.2772466126755868,0.8653369075427331,,RuleFit-Support-EBM
Model 5,5,"[(0, 1), (0, 7), (4, 5), (4, 8), (5, 6)]",9.026716819033028,0.1275278806823927,0.3571104600573788,0.2782347011968975,0.8643725858119391,,Baseline-EBM
Model 5,5,"[(0, 3), (1, 3), (0, 4), (0, 1), (0, 1, 3)]",643.1607458330691,0.1236141649229825,0.3515880614056491,0.2765536333825172,0.8685348689572054,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 7), (2, 4), (4, 5), (4, 8), (5, 6)]",9.564157599583268,0.1186685104575675,0.3444829610555035,0.2742250893571039,0.8737946311599697,,Baseline-EBM
Model 6,6,"[(0, 3), (1, 3), (0, 4), (0, 1), (0, 1, 3), (0, 3, 5)]",933.802377846092,0.1218130342378843,0.3490172406026446,0.2802939059649086,0.870450392810715,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 7), (2, 4), (4, 5), (4, 8), (4, 9), (5, 6)]",9.398533709347248,0.1210211909509018,0.3478810011353047,0.2774752119576547,0.8712925275414181,,Baseline-EBM
Model 7,7,"[(0, 3), (1, 3), (0, 4), (0, 1), (0, 1, 3), (0, 3, 5), (1, 4)]",1295.9804603606462,0.1236778900707958,0.351678674461213,0.2788779364404743,0.8684670965064252,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 7), (1, 9), (2, 4), (4, 5), (4, 8), (4, 9), (5, 6)]",17.088038889691234,0.1245826042280232,0.3529626102408345,0.2806176240982533,0.8675049222660354,,Baseline-EBM
Model 8,8,"[(0, 3), (1, 3), (0, 4), (0, 1), (0, 1, 3), (0, 3, 5), (1, 4), (1, 2)]",1662.8194995839149,0.1184600352235098,0.3441802365382269,0.2712955495416063,0.8740163470448898,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 2), (0, 7), (1, 9), (2, 4), (4, 5), (4, 8), (4, 9), (5, 6)]",16.590012116357684,0.1275964770984103,0.3572064908402566,0.2857552779571973,0.8642996327096273,,Baseline-EBM
Model 9,9,"[(0, 3), (1, 3), (0, 4), (0, 1), (0, 1, 3), (0, 3, 5), (1, 4), (1, 2), (0, 3, 4)]",1437.0582269765437,0.1270502079434811,0.3564410301066378,0.2773774304419428,0.8648805964372239,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 2), (0, 7), (1, 6), (1, 9), (2, 4), (4, 5), (4, 8), (4, 9), (5, 6)]",11.32485618814826,0.1226791225281659,0.350255795852354,0.2798205963172674,0.8695292976381073,,Baseline-EBM
Model 10,10,"[(0, 3), (1, 3), (0, 4), (0, 1), (0, 1, 3), (0, 3, 5), (1, 4), (1, 2), (0, 3, 4), (3, 4)]",4291.86596282199,0.1300396952821887,0.3606101707969268,0.2822972622790413,0.8617012411830842,,RuleFit-Support-EBM
