Task,Method,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Error
560_bodyfat,EBM_FBII,4,"[(0, 1), (0, 5), (0, 6), (0, 10)]",2.249169000016991,1.8480750320615704,1.3594392344130615,1.1289311478117432,0.9602718899509075,
560_bodyfat,LinearRegression,,,0.0003825000021606684,0.380309837327884,0.6166926603486408,0.45952949263179155,0.9918244709722309,
560_bodyfat,DecisionTree,,,0.0013939000200480223,0.46058844136292093,0.678666664396389,0.40588252217161874,0.9900987200366027,
560_bodyfat,XGBoost,,,0.03508609998971224,0.22851000333442198,0.4780271993667536,0.3422076982610362,0.9950877153782759,
560_bodyfat,TabPFN,,,0.1515596000244841,0.010906084160262302,0.10443219886731439,0.05639122514163754,0.9997655516663518,
560_bodyfat,PyGAM_FBII,4,"[(0, 1), (0, 5), (0, 6), (0, 10)]",0.2721832999959588,24.931504208628315,4.993145722751171,1.879720915551453,0.4640468997706805,
