Task,Method,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Error
210_cloud,EBM_FBII,4,"[(2, 3), (3, 4), (1, 2), (2, 4)]",3.8825172999640927,0.07549641226238245,0.27476610464608336,0.21271009556333115,0.9513230865333526,
210_cloud,LinearRegression,,,0.0005430000019259751,0.09565462540188344,0.3092808196475873,0.2412691037833824,0.9383259179629642,
210_cloud,DecisionTree,,,0.0047648000181652606,0.30360904744294914,0.5510073025314176,0.3563636297529394,0.8042456470817556,
210_cloud,XGBoost,,,0.16232310002669692,0.09497300005956313,0.3081768973488492,0.22501025281169199,0.9387654013345644,
210_cloud,TabPFN,,,1.2803139999741688,0.07564932274323732,0.2750442196142964,0.21887061033736577,0.9512244962822178,
210_cloud,PyGAM_FBII,4,"[(2, 3), (3, 4), (1, 2), (2, 4)]",0.21543139999266714,1.2588258322910006,1.121974078261615,0.6550738913535161,0.18836201255431984,
