Task,Method,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Error
695_chatfield_4,EBM_FBII,4,"[(10, 11), (8, 11), (9, 10, 11), (6, 11)]",138.30059369996889,273.28685893022737,16.53139010882713,12.4176645370674,0.878123210369126,
695_chatfield_4,LinearRegression,,,0.00034470000537112355,189.60809676454133,13.769825589474303,10.378016930765105,0.915441136788863,
695_chatfield_4,DecisionTree,,,0.0017238000291399658,562.8961798785626,23.725433186320597,18.40851090816741,0.748967149142735,
695_chatfield_4,XGBoost,,,0.052760599995963275,452.8722468772109,21.280795259510647,14.671122883228545,0.7980341397373711,
695_chatfield_4,TabPFN,,,0.16540019999956712,223.58594879048047,14.952790668984852,11.257928589557077,0.9002881523399048,
695_chatfield_4,PyGAM_FBII,4,"[(10, 11), (8, 11), (9, 10, 11), (6, 11)]",1.9076719000004232,640.6767755999681,25.311593699330118,17.089741478169508,0.714279607490679,
