Task,Method,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Error
624_fri_c0_100_5,EBM_FBII,4,"[(0, 1), (0, 2), (1, 2), (1, 3)]",4.598716599983163,0.07334142388674211,0.2708162179167675,0.22240247734362528,0.9145676358199601,
624_fri_c0_100_5,LinearRegression,,,0.00035550002939999104,0.3218930487670533,0.567356192146568,0.4976479102479381,0.6250402199477696,
624_fri_c0_100_5,DecisionTree,,,0.000744100019801408,0.47449313094768647,0.6888346179945419,0.5290284402668476,0.4472827521504127,
624_fri_c0_100_5,XGBoost,,,0.025130100024398416,0.19541142609669326,0.4420536461750918,0.36067521683871745,0.7723733841735313,
624_fri_c0_100_5,TabPFN,,,0.15558469999814406,0.03617344944122629,0.19019318978666477,0.12979487627744674,0.9578630582481812,
624_fri_c0_100_5,PyGAM_FBII,4,"[(0, 1), (0, 2), (1, 2), (1, 3)]",0.21477600000798702,0.5001905622519301,0.7072415162106437,0.572657124162845,0.4173488867666979,
